INT_ID,string
13452870,Maniza Rd / Plewes Rd
30113231,Yorkland Blvd / Smooth Rose Crt
13453958,Eglinton Ave E / Credit Union Dr / Swift Dr
13454174,Bermondsey Rd / Old Eglinton Ave
13449395,Pharmacy Ave / Dewey Dr
13449678,Pharmacy Ave / Princeway Dr
13449319,Victoria Park Ave / Ivordale Cres
13449013,Ellesmere Rd / Victoria Park Ave / Parkwoods Village Dr
13449121,Kellyvale Rd / Pharmacy Ave
13448838,Ellesmere Rd / Pharmacy Ave
13448759,Ellesmere Rd / Crosland Dr
13445334,Leslie St / Thorny Vineway
13450226,York Mills Rd / Sandfield Rd / York Mills Ci Trl
13450081,York Mills Rd / Chipstead Rd / Banbury Rd
13453963,Eglinton Ave E / Bermondsey Rd / Sloane Ave
13448590,Vyner Rd / Dunlace Dr / Bannatyne Dr
13448306,Silvergrove Rd / Bannatyne Dr
13448155,Woodsworth Rd / Hopperton Dr
13448142,Woodsworth Rd / Hopperton Dr
13445034,Leslie St / Thorny Vineway
13444761,Finch Ave E / Leslie St
13444718,Finch Ave E / Ravel Rd
13449911,York Mills Rd / Banbury Rd
13448770,Bannatyne Dr / Davean Dr
13448952,Bannatyne Dr / Beaverhall Dr
13449073,Riderwood Dr / Bannatyne Dr
13448991,Leslie St / Bannatyne Dr
13454074,Eglinton Ave E / Jonesville Cres
13453655,Sloane Ave / Trophy Dr / Tinder Cres
13447350,Sheppard Ave E / Ambrose Rd / Provost Dr / Ambrose Parkette Trl
13448649,Dunlace Dr / Davean Dr
13448127,Woodsworth Rd / Northey Dr
13448456,Woodsworth Rd / Davean Dr
13448196,Woodsworth Rd / Northey Dr
13448296,Leslie St / Lesmill Rd / Leslie N 401 C E Ramp / 401 C E Leslie St Ramp
13451725,Leslie St / Talwood Dr
13451268,Leslie St / Bond Ave
13452479,Sweeney Dr / Wyndcliff Cres
13452166,Carnforth Rd / Teak Ave
13452668,Sloane Ave / Anewen Dr / Kenewen Crt
13453274,Sloane Ave / Elvaston Dr
13452939,Sloane Ave / Wigmore Dr
13452586,Victoria Park Ave / Ruscica Dr / Innismore Cres
13452414,Sloane Ave / Sweeney Dr
13447810,Leslie St / Oriole Go Station / 401 C W Leslie S Ramp
14675360,Leslie St / Esther Shiner Blvd
13450874,Leslie St / Denlow Blvd / Southwell Dr
13450365,Leslie St / Ballyronan Rd / Longwood Dr
13452245,Victoria Park Ave / Sweeney Dr
13451925,Victoria Park Ave / Sloane Ave
13445327,Don Mills Rd E / Deerford Rd
13451645,Lawrence Ave E / Railside Rd / Underhill Dr
13451476,Roanoke Rd / Underhill Dr
13451098,Broadlands Blvd / Underhill Dr
13443890,Cummer Ave / Craigmont Dr
13443719,Pineway Blvd / Cummer Ave
13451688,Don Mills Rd / The Donway E / The Donway W
13451065,Don Mills Rd / Chipping Rd
13450790,Doonaree Dr / Underhill Dr
13450540,Beveridge Dr / Underhill Dr
13449504,Laurentide Dr / Bushbury Dr
13449743,Laurentide Dr / Tetbury Cres / Barnwood Crt
13450030,Laurentide Dr / Three Valleys Dr
13449192,York Mills Rd / Valentine Dr / Silverdale Cres
13447128,Sheppard Ave E / Leslie St / Don River E Branch
13445522,Don Mills Rd W / Goodview Rd
13450781,Don Mills Rd / Bond Ave / Legato Crt
13450514,Don Mills Rd / Mallard Rd
13450238,Don Mills Rd / Kern Rd
13449822,York Mills Rd / Leslie St
13449536,Leslie St / Farmstead Rd / Coldwater Rd
13449122,York Mills Rd / Lochinvar Cres
13447082,Sheppard Ave E / Maris Shepway
13446677,Leslie St / Marowyne Dr
13444996,Van Horne Ave / Hobart Dr
13445192,Kingslake Rd / Van Horne Ave
13445072,Van Horne Ave / Houston Cres
13449731,York Mills Rd / Scarsdale Rd
13449541,York Mills Rd / Lesmill Rd / York Mills Access Ramp
13449313,Leslie St / Kirkwood Rd
13449079,Lesmill Rd / Valleybrook Dr
13449368,York Mills Rd / Don Mills Rd
13448975,Don Mills Rd / Moatfield Dr
13449881,Valley Woods Rd / Brookbanks Dr
13450150,Kellythorne Dr / Underhill Dr / Shawfield Cres
13449683,Underhill Dr / Brookbanks Dr
13449777,Cassandra Blvd / Underhill Dr
13446230,Leslie St / Nymark Ave
13443611,Leslie St / Dexter Blvd
13444546,Leslie St / Tree Sparroway
13444264,Leslie St / Old Cummer Ave
13454752,Don Mills Rd / Eglinton Ave E
13454407,Don Mills Rd / Wynford Dr
13454528,Eglinton W Gervais Dr Ramp / Gervais Dr
13454346,Wynford Dr / Gervais Dr
13453783,Don Mills Rd / Barber Greene Rd / Green Belt Dr
13454454,Eglinton Ave E / Dvp S Eglinton Ramp / Eglinton Dvp S Ramp
13448813,York Mills Rd / Valley Woods Rd / Sandover Dr
13448702,Duncan Mill Rd / Lesmill Rd
13448523,Duncan Mill Rd / Valleybrook Dr
13445096,Don Mills Rd / Don Mills Rd E / Don Mills Rd W / Van Horne Ave
13444705,Don Mills Rd / Seneca Hill Dr
13445637,Don Mills Rd E / Godstone Rd
13454313,Eglinton Ave E / Eglinton E Dvp N Ramp / Dvp N Eglinton Ramp
13454202,Eglinton Ave E / Eglinton E Wynford Dr Ramp / Wynford Dr Eglinton W Ramp / Wynford Dr
13453914,Dvp S Wynford Dr Ramp / Wynford Dr
13453804,Concorde Pl / Wynford Dr / Wynford Heights Cres
13453431,Concorde Pl / Concorde Gt
13448536,Don Mills Rd / Duncan Mill Rd / Graydon Hall Dr
13448069,Don Mills Rd / Graydon Hall Pl
13448131,Graydon Hall Pl / Graydon Hall Dr
13444508,Finch Ave E / Linus Rd / Brahms Ave
13444423,Don Mills Rd / Finch Ave E / Skymark Park Trl
13453034,Don Mills Rd / The Donway E / The Donway W
20234111,Don Mills Rd / Clock Tower Rd
13452795,Greenland Rd / The Donway E
13451566,Lawrence Ave E / Railside Rd / Curlew Dr
13447423,Don Mills Rd / Havenbrook Blvd / Parkway Forest Dr
13446985,Sheppard Ave E / Buchan Crt
13444657,Finch Ave E / Trudy Rd / Liszt Gt / Historic Zion Schoolhouse Trl
13443979,Leslie St / Clansman Blvd / Castlebury Cres
13451515,Lawrence Ave E / Carnforth Rd
13451412,Lawrence Ave E / Victoria Park Ave
13451311,Lawrence Ave E / Townley Ave
13450472,Victoria Park Ave / Curlew Dr / Lynvalley Cres
13450857,Victoria Park Ave / Deanvar Ave
13446814,Sheppard Ave E / Shaughnessy Blvd
13453263,Barber Greene Rd / Ballymena Crt
13453020,Overland Dr / Paperbirch Dr
13453016,Overland Dr / Paperbirch Dr
13452922,Clock Tower Rd / Overland Dr / The Donway W
13452491,Lawrence Ave E / Tremont Cres
13452186,Lawrence Ave E / The Donway E
13452002,The Donway E / Briarfield Dr
13452045,Lawrence Ave E / Woodcliff Pl
13446836,Don Mills Rd / George Henry Blvd
13446349,Don Mills Rd / Leith Hill Rd
13446105,Don Mills Rd / Don Mills Rd W / Esterbrooke Ave / Fairview Mall Dr
13446518,Sheppard Ave E / Parkway Forest Dr
13452372,Lawrence Ave E / The Donway W
13452266,Don Mills Rd / Lawrence Ave E
13451876,Duncairn Rd / The Donway W
13444899,Finch Ave E / Pineway Blvd / Alamosa Dr
13450372,York Mills Rd / Harrison Rd
13448704,Parkwoods Village Dr / Gisburn Rd
13448996,Parkwoods Village Dr / Combermere Dr
13448712,Victoria Park Ave / Paget Rd
13449947,Victoria Park Ave / Rowena Dr
13449710,Victoria Park Ave / Ivordale Cres
13449511,Victoria Park Ave / Cassandra Blvd
13445759,Leslie St / Corning Rd
13445549,Leslie St / Van Horne Ave / Tangle Briarway
13452422,Railside Rd / Codeco Crt
13445054,Military Trl / 1275 Military Trl
13449936,Galloway Rd / Guildwood Pkwy / Guildwood Park Trl
13449457,Kipling Ave / Markbrook Lane
13470070,Lake Shore Blvd W / Mimico Ave / Amos Waites Park Trl
13445056,Van Horne Ave / Lucifer Dr / Van Horne Park Trl
13466977,Lake Shore Blvd E / Cherry St
13461832,Benson Ave / Christie St
13463769,Bruton Rd / Foxwell St
13445511,Huntingwood Dr / Kilkenny Dr
13450584,Kipling Ave / Rowntree Rd / Annabelle Dr
13457802,Millwood Rd / Village Station Rd
13457594,Millwood Rd / Laird Dr
13457369,Laird Dr / Kenrae Rd
13457776,Millwood Rd / Overlea Blvd
13458439,O'Connor Dr / Milton Rd
13458334,O'Connor Dr / Coxwell Blvd / Coxwell Ave
13458660,Plains Rd / Coxwell Ave
13458274,O'Connor Dr / Hutton Ave
13458210,O'Connor Dr / Binswood Ave
13461380,Earl Haig Ave / Coxwell Ave
13461623,Coxwell Ave / Hanson St
13460586,Broadview Ave / Hillside Dr
13460374,Bater Ave / Broadview Ave
13460112,Cosburn Ave / Broadview Ave
13460103,Logan Ave / Cosburn Ave
13457552,Overlea Blvd / Leaside Park Dr
13457428,Faircrest Crcl / Parkview Hill Cres
13457278,Aspen Ave / Parkview Hill Cres
13457403,Alder Rd / Parkview Hill Cres
13457550,Grandstand Pl / Milepost Pl / Thorncliffe Park Dr
13457237,Overlea Blvd / Thorncliffe Park Dr
13456854,Overlea Blvd / Thorncliffe Park Dr
13456558,Pat Moore Dr / Thorncliffe Park Dr / Beth Nealson Dr
13456228,Brentcliffe Rd / Wicksteed Ave
13456008,Brentcliffe Rd / Vanderhoof Ave
13455720,Eglinton Ave E / Brentcliffe Rd
14236458,Vanderhoof Ave / Thomas Elgie Dr
13460535,Glebeholme Blvd / Coxwell Ave
13457066,Parkview Hill Cres / Hackberry St
13456414,Don Mills Rd / Overlea Blvd / Gateway Blvd
13455700,Don Mills Rd / Gateway Blvd / West Don River Trl
13455359,Don Mills Rd / St Dennis Dr
13456290,Gateway Blvd / Sunny Glenway
13456157,Gateway Blvd / Sunny Glenway
13461264,Pape Ave / Selkirk St
13461234,Pape Ave / Canning Ave
13460996,Pape Ave / Aldwych Ave
13461602,Kingsmount Park Rd / Gerrard St E
13455900,Spanbridge Rd / Grenoble Dr
13455339,Deauville Lane / Grenoble Dr
13455059,Deauville Lane / St Dennis Dr
13455363,Linkwood Lane / Windy Golfway
13454893,Linkwood Lane / St Dennis Dr
13455144,Linkwood Lane / Shady Golfway
13460786,Logan Ave / Mortimer Ave
13460701,Mortimer Ave / Carlaw Ave
13460275,Pape Ave / Floyd Ave
13459931,Pape Ave / Cosburn Ave
13460855,Pape Ave / Sammon Ave
13460600,Pape Ave / Mortimer Ave
13455987,Wicksteed Ave / Leslie St
13455887,Wicksteed Ave / Beth Nealson Dr
13460937,Woodbine Ave / Merrill Ave E
13461421,Woodbine Ave / Gerrard St E
13461235,Gerrard St E / Golfview Ave
13457131,St Clair Ave E / Doris Dr
13460437,Mortimer Ave / Woodycrest Ave
13459803,Torrens Ave / Broadview Ave
13459492,Broadview Ave / Fernwood Gdns
13459366,Beechwood Dr / O'Connor Dr
13455296,Eglinton Ave E / Leslie St / West Don River Trl
13457239,Elswick Rd / Parkview Hill Cres
13457254,Woodbine Heights Blvd / Parkview Hill Cres
13457986,Woodbine Ave / O'Connor Dr
13461657,Danforth Ave / Jones Ave
13459558,Mortimer Ave / Knight St
13459488,Mortimer Ave / Glebemount Ave
13457092,St Clair Ave E / O'Connor Dr
13456486,Cranfield Rd / Curity Ave
13456996,St Clair Ave E / Westview Blvd
13456896,St Clair Ave E / Rexleigh Dr
13456719,O'Connor Dr / Curity Ave
13459771,Pape Ave / Gamble Ave
13459590,Pape Ave / Torrens Ave
13459249,Pape Ave / O'Connor Dr
13459158,O'Connor Dr / Rivercourt Blvd
13459808,Todmorden Lane / Cosburn Ave
13459071,O'Connor Dr / Warland Ave
13461105,Glebeholme Blvd / Baltic Ave / Donlands Ave
13459399,Mortimer Ave / Woodmount Ave
13459236,Woodbine Ave / Lumsden Ave / Mortimer Ave
13458949,Woodbine Ave / Barker Ave
13458820,Binswood Ave / Cosburn Ave
13458721,Cosburn Ave / Glebemount Ave
13458149,O'Connor Dr / Taylor Dr
13458087,O'Connor Dr / Woodmount Ave
13458647,Cosburn Ave / Woodmount Ave
13458538,Woodbine Ave / Cosburn Ave
13457248,Denvale Rd / St Clair Ave E
13458477,Leaside Bdge / Pape Ave / Donlands Ave
13458643,Wolverton Ave / Donlands Ave
13458943,O'Connor Dr / Donlands Ave
13458715,Elmsdale Rd / Donlands Ave
13460818,Donlands Ave / Somers Ave
13460561,Sammon Ave / Donlands Ave
13460336,Mortimer Ave / Dewhurst Blvd N
13459914,Memorial Park Ave / Donlands Ave
13460235,Mortimer Ave / Donlands Ave
13458249,Woodbine Ave / Plains Rd
13459542,Woodbine Ave / Sammon Ave
13459151,Cedarvale Ave / Lumsden Ave
13458996,Oak Park Ave / Lumsden Ave
13458898,Westlake Ave / Lumsden Ave
13457793,Davisville Ave / Cleveland St
13457987,Bayview Ave / Mcrae Dr / Merton St
13457650,Bayview Ave / Davisville Ave
13457422,Bayview Ave / Millwood Rd
13460132,Inwood Ave / Mortimer Ave
13460029,Greenwood Ave / Mortimer Ave
13461356,Danforth Ave / Greenwood Ave
13461716,Greenwood Ave / Mountnoel Ave
13458460,Cedarvale Ave / Cosburn Ave
13458424,Gledhill Ave / Cosburn Ave
13456011,Spanbridge Rd / Linkwood Lane / Vicora Linkway / Pavane Linkway
13456343,Hollinger Rd / Curity Ave
13456140,Hollinger Rd / Waterman Ave
13455906,Hollinger Rd / Dohme Ave
13456999,Bayview Ave / Manor Rd E / Fleming Cres
13456739,Bayview Ave / Parkhurst Blvd / Soudan Ave
13458498,Hamstead Ave / Westlake Ave
13458348,Westlake Ave / Cosburn Ave
13457565,O'Connor Dr / Glenwood Cres
13457010,Elswick Rd / Hackberry St
13456933,Woodbine Heights Blvd / Hackberry St
13458054,Rolph Rd / Sutherland Dr
13457871,Hanna Rd / Sutherland Dr
13457532,Millwood Rd / Sutherland Dr
13457319,Millwood Rd / Mcrae Dr
13456949,Rumsey Rd / Mcrae Dr
13459903,Mortimer Ave / Linsmore Cres
13460244,Springdale Blvd / Coxwell Ave
13459980,Coxwell Ave / Sammon Ave
13459601,Cosburn Ave / Donlands Ave
13457222,Laird Dr / Esandar Dr
13456729,Sutherland Dr / Mcrae Dr
13456928,Laird Dr / Industrial St
13456733,Laird Dr / Commercial Rd
13456348,Eglinton Ave E / Bayview Ave
13459268,Plains Rd / Donlands Ave
13459436,Greenwood Ave / Cosburn Ave
13459300,Cosburn Ave / Linsmore Cres
13458761,Don Mills Rd / O'Connor Dr
13456773,Overlea Blvd / William Morgan Dr
13458205,Sutherland Dr / Bessborough Dr
13455882,Bayview Ave / Broadway Ave
13456221,Eglinton Ave E / Bessborough Dr
13456160,Eglinton Ave E / Hanna Rd
13455421,Bayview Ave / Kilgour Rd
13454957,Bayview Ave / Sunnydene Cres
13458692,O'Connor Dr / Dustan Cres
13458562,O'Connor Dr / Derwyn Rd
13461456,Chester Hill Rd / Broadview Ave
13460964,Pottery Rd / Mortimer Ave / Broadview Ave
13456085,Eglinton Ave E / Rumsey Rd
13455990,Eglinton Ave E / Sutherland Dr
13456424,Laird Dr / Wicksteed Ave / Mcrae Dr
13459805,Roosevelt Rd / Mortimer Ave
13459143,Roosevelt Rd / Cosburn Ave
13459424,Coxwell Ave / Barker Ave
13459689,Coxwell Ave / Mortimer Ave
13459010,Coxwell Ave / Cosburn Ave
13460878,Mortimer Ave / Burley Ave
13456193,Laird Dr / Vanderhoof Ave
13455899,Eglinton Ave E / Laird Dr
13455811,Eglinton Ave E / Don Avon Dr
100,Union Station 
101,King Station 
102,Queen Station 
103,Dundas Station 
104,College Station 
105,Wellesley Station 
106,Bloor-Yonge Station 
107,Rosedale Station 
108,Summerhill Station 
109,St Clair Station 
110,Davisville Station 
111,Eglinton Station 
112,Lawrence Station 
113,York Mills Station 
114,Sheppard-Yonge Station 
115,North York Centre Station 
116,Finch Station 
151,St Andrew Station 
152,Osgoode Station 
153,St Patrick Station 
154,Queen'S Park Station 
155,Museum Station 
156,St George Station 
157,Spadina Station 
158,Dupont Station 
159,St Clair West Station 
160,Eglinton West Station 
161,Glencairn Station 
162,Lawrence West Station 
163,Yorkdale Station 
164,Wilson Station 
165,Sheppard West Station 
200,Kipling Station 
201,Islington Station 
202,Royal York Station 
203,Jane Station 
204,Old Mill Station 
205,Runnymede Station 
206,High Park Station 
207,Keele Station 
208,Dundas West Station 
209,Lansdowne Station 
210,Dufferin Station 
211,Ossington Station 
212,Christie Station 
213,Bathurst Station 
214,Spadina Station 
215,Bay Station 
216,Sherbourne Station 
217,Castle Frank Station 
218,Broadview Station 
219,Chester Station 
220,Pape Station 
221,Donlands Station 
222,Greenwood Station 
223,Coxwell Station 
224,Woodbine Station 
225,Main Street Station 
226,Victoria Park Station 
227,Warden Station 
228,Kennedy Station 
301,Lawrence East Station 
302,Ellesmere Station 
303,Midland Station 
304,Scarborough Centre Station 
305,Mccowan Station 
401,Bayview Station 
402,Bessarion Station 
403,Leslie Station 
404,Don Mills Station 
