origin,destination,total,type
531,490,16,raw_md
531,522,45,raw_md
531,566,6,raw_md
532,57,13,raw_md
532,69,13,raw_md
532,264,38,raw_md
532,278,100,raw_md
532,520,61,raw_md
532,529,5,raw_md
532,531,55,raw_md
532,532,13,raw_md
532,536,32,raw_md
532,551,7,raw_md
533,69,16,raw_md
533,316,26,raw_md
533,391,12,raw_md
534,250,12,raw_md
534,618,18,raw_md
535,52,23,raw_md
535,69,37,raw_md
535,101,11,raw_md
535,249,12,raw_md
535,251,56,raw_md
535,490,16,raw_md
535,541,14,raw_md
536,209,17,raw_md
536,391,10,raw_md
536,490,24,raw_md
537,15,24,raw_md
537,25,27,raw_md
537,26,19,raw_md
537,40,12,raw_md
537,52,11,raw_md
537,187,32,raw_md
537,299,28,raw_md
537,308,18,raw_md
537,349,36,raw_md
538,46,19,raw_md
538,51,12,raw_md
538,52,12,raw_md
538,70,44,raw_md
538,75,54,raw_md
538,158,41,raw_md
538,247,11,raw_md
538,249,26,raw_md
538,250,154,raw_md
538,259,19,raw_md
538,491,41,raw_md
538,539,22,raw_md
539,239,10,raw_md
539,258,79,raw_md
539,538,22,raw_md
539,541,10,raw_md
540,67,15,raw_md
540,254,15,raw_md
540,442,30,raw_md
541,539,10,raw_md
542,55,9,raw_md
542,253,10,raw_md
542,542,21,raw_md
543,490,64,raw_md
543,542,18,raw_md
544,69,17,raw_md
544,454,17,raw_md
544,537,16,raw_md
544,538,37,raw_md
545,38,66,raw_md
545,70,12,raw_md
545,391,14,raw_md
545,538,19,raw_md
546,25,25,raw_md
546,38,31,raw_md
546,254,19,raw_md
546,514,12,raw_md
546,559,19,raw_md
548,55,12,raw_md
549,219,15,raw_md
549,516,15,raw_md
549,566,11,raw_md
549,575,11,raw_md
550,46,8,raw_md
550,476,20,raw_md
551,25,13,raw_md
552,38,18,raw_md
552,69,7,raw_md
552,258,17,raw_md
552,515,37,raw_md
552,516,45,raw_md
552,523,32,raw_md
553,38,27,raw_md
554,37,12,raw_md
554,63,5,raw_md
554,578,10,raw_md
555,57,8,raw_md
555,391,11,raw_md
557,515,6,raw_md
559,34,21,raw_md
559,52,29,raw_md
559,71,26,raw_md
559,559,37,raw_md
559,571,10,raw_md
559,620,35,raw_md
560,272,34,raw_md
560,490,28,raw_md
560,568,24,raw_md
560,598,11,raw_md
561,510,12,raw_md
561,538,31,raw_md
562,391,27,raw_md
562,532,50,raw_md
562,552,15,raw_md
562,566,36,raw_md
562,573,12,raw_md
562,577,7,raw_md
563,278,14,raw_md
564,233,43,raw_md
564,249,23,raw_md
566,48,22,raw_md
566,52,27,raw_md
566,485,25,raw_md
566,490,37,raw_md
566,523,48,raw_md
566,567,11,raw_md
566,583,47,raw_md
566,606,33,raw_md
567,63,35,raw_md
567,566,11,raw_md
567,601,21,raw_md
568,210,24,raw_md
570,66,11,raw_md
570,290,22,raw_md
571,36,14,raw_md
571,572,12,raw_md
571,576,9,raw_md
572,54,51,raw_md
572,528,42,raw_md
572,532,68,raw_md
575,476,12,raw_md
575,561,9,raw_md
577,490,20,raw_md
577,624,26,raw_md
578,490,22,raw_md
578,511,12,raw_md
579,73,14,raw_md
579,75,6,raw_md
579,525,39,raw_md
579,566,7,raw_md
580,57,16,raw_md
580,586,17,raw_md
582,45,32,raw_md
582,69,25,raw_md
582,473,25,raw_md
582,566,64,raw_md
582,595,11,raw_md
583,245,16,raw_md
583,566,59,raw_md
583,603,20,raw_md
585,180,34,raw_md
585,452,9,raw_md
585,464,13,raw_md
585,481,25,raw_md
585,494,13,raw_md
585,566,15,raw_md
586,467,9,raw_md
586,487,17,raw_md
586,503,45,raw_md
587,391,23,raw_md
587,578,32,raw_md
587,585,5,raw_md
587,592,14,raw_md
588,52,13,raw_md
588,486,13,raw_md
588,526,8,raw_md
588,566,43,raw_md
588,585,24,raw_md
588,587,13,raw_md
588,588,34,raw_md
588,601,25,raw_md
590,181,13,raw_md
590,194,11,raw_md
590,442,87,raw_md
590,587,20,raw_md
590,593,7,raw_md
591,76,12,raw_md
591,77,13,raw_md
591,204,10,raw_md
591,251,17,raw_md
591,490,17,raw_md
591,599,6,raw_md
592,72,17,raw_md
592,442,40,raw_md
592,481,39,raw_md
592,516,18,raw_md
592,543,17,raw_md
592,588,30,raw_md
593,588,7,raw_md
593,590,7,raw_md
594,196,24,raw_md
594,586,14,raw_md
594,604,16,raw_md
595,25,7,raw_md
595,38,62,raw_md
595,69,29,raw_md
595,467,20,raw_md
595,490,19,raw_md
595,526,16,raw_md
595,595,36,raw_md
596,242,7,raw_md
596,595,18,raw_md
597,38,18,raw_md
597,51,9,raw_md
597,69,15,raw_md
597,391,51,raw_md
597,495,9,raw_md
597,595,9,raw_md
598,583,37,raw_md
598,588,25,raw_md
598,591,14,raw_md
598,619,18,raw_md
599,600,78,raw_md
600,25,7,raw_md
600,69,10,raw_md
600,490,5,raw_md
600,566,27,raw_md
601,38,15,raw_md
601,52,16,raw_md
601,69,19,raw_md
601,197,15,raw_md
601,490,40,raw_md
601,501,24,raw_md
601,566,80,raw_md
601,582,21,raw_md
601,598,15,raw_md
601,620,9,raw_md
603,579,11,raw_md
604,585,13,raw_md
606,65,9,raw_md
606,116,26,raw_md
606,180,45,raw_md
606,481,45,raw_md
606,490,4,raw_md
606,601,68,raw_md
607,55,23,raw_md
607,228,26,raw_md
608,391,23,raw_md
608,452,11,raw_md
608,601,11,raw_md
611,601,28,raw_md
612,579,34,raw_md
613,566,25,raw_md
613,621,10,raw_md
613,622,25,raw_md
613,624,9,raw_md
617,545,33,raw_md
619,52,36,raw_md
619,391,28,raw_md
619,490,42,raw_md
619,585,18,raw_md
619,592,42,raw_md
620,69,110,raw_md
620,210,27,raw_md
620,218,52,raw_md
620,494,33,raw_md
620,559,35,raw_md
620,561,7,raw_md
620,612,39,raw_md
624,46,31,raw_md
624,542,26,raw_md
625,45,9,raw_md
1,548,9,raw_pm
4,21,30,raw_pm
4,96,6,raw_pm
4,118,8,raw_pm
4,166,6,raw_pm
4,274,10,raw_pm
5,17,13,raw_pm
5,116,26,raw_pm
5,259,14,raw_pm
5,453,48,raw_pm
6,264,102,raw_pm
6,276,36,raw_pm
6,452,10,raw_pm
10,55,29,raw_pm
11,179,31,raw_pm
14,26,17,raw_pm
14,59,34,raw_pm
14,251,9,raw_pm
15,36,8,raw_pm
15,71,5,raw_pm
15,90,15,raw_pm
15,121,10,raw_pm
15,171,95,raw_pm
15,196,22,raw_pm
15,224,21,raw_pm
15,347,9,raw_pm
15,537,24,raw_pm
15,586,40,raw_pm
16,66,33,raw_pm
16,84,19,raw_pm
16,89,58,raw_pm
16,107,22,raw_pm
16,132,14,raw_pm
16,167,7,raw_pm
16,217,12,raw_pm
16,250,10,raw_pm
16,313,19,raw_pm
16,336,11,raw_pm
16,487,10,raw_pm
16,540,6,raw_pm
16,590,13,raw_pm
17,20,60,raw_pm
17,25,30,raw_pm
17,38,46,raw_pm
17,50,24,raw_pm
17,52,16,raw_pm
17,63,15,raw_pm
17,66,23,raw_pm
17,69,68,raw_pm
17,70,30,raw_pm
17,110,137,raw_pm
17,285,25,raw_pm
17,389,8,raw_pm
17,406,15,raw_pm
17,490,16,raw_pm
18,21,6,raw_pm
18,38,55,raw_pm
18,167,18,raw_pm
18,257,32,raw_pm
18,452,9,raw_pm
18,497,11,raw_pm
19,95,124,raw_pm
19,110,25,raw_pm
19,147,17,raw_pm
19,494,39,raw_pm
20,282,26,raw_pm
20,440,15,raw_pm
21,17,49,raw_pm
21,18,15,raw_pm
21,19,29,raw_pm
21,29,44,raw_pm
21,36,56,raw_pm
21,38,25,raw_pm
21,40,78,raw_pm
21,42,19,raw_pm
21,44,38,raw_pm
21,45,20,raw_pm
21,47,30,raw_pm
21,53,45,raw_pm
21,56,39,raw_pm
21,57,35,raw_pm
21,59,108,raw_pm
21,60,18,raw_pm
21,64,11,raw_pm
21,65,18,raw_pm
21,66,14,raw_pm
21,69,11,raw_pm
21,71,36,raw_pm
21,72,43,raw_pm
21,73,34,raw_pm
21,77,18,raw_pm
21,84,22,raw_pm
21,89,68,raw_pm
21,93,12,raw_pm
21,96,52,raw_pm
21,99,24,raw_pm
21,101,30,raw_pm
21,104,5,raw_pm
21,106,12,raw_pm
21,110,74,raw_pm
21,113,27,raw_pm
21,117,27,raw_pm
21,119,53,raw_pm
21,120,24,raw_pm
21,122,56,raw_pm
21,124,27,raw_pm
21,125,34,raw_pm
21,129,20,raw_pm
21,145,7,raw_pm
21,164,18,raw_pm
21,169,55,raw_pm
21,174,14,raw_pm
21,196,19,raw_pm
21,202,28,raw_pm
21,204,58,raw_pm
21,209,15,raw_pm
21,211,21,raw_pm
21,222,82,raw_pm
21,223,52,raw_pm
21,232,31,raw_pm
21,249,100,raw_pm
21,251,22,raw_pm
21,255,29,raw_pm
21,258,19,raw_pm
21,259,12,raw_pm
21,263,8,raw_pm
21,264,15,raw_pm
21,265,5,raw_pm
21,268,34,raw_pm
21,270,89,raw_pm
21,286,12,raw_pm
21,287,24,raw_pm
21,292,30,raw_pm
21,313,22,raw_pm
21,320,31,raw_pm
21,322,14,raw_pm
21,323,8,raw_pm
21,325,14,raw_pm
21,333,13,raw_pm
21,336,12,raw_pm
21,376,54,raw_pm
21,400,18,raw_pm
21,410,27,raw_pm
21,424,20,raw_pm
21,426,19,raw_pm
21,440,27,raw_pm
21,442,23,raw_pm
21,444,34,raw_pm
21,450,11,raw_pm
21,452,46,raw_pm
21,454,6,raw_pm
21,464,10,raw_pm
21,467,7,raw_pm
21,481,20,raw_pm
21,490,14,raw_pm
21,507,23,raw_pm
21,523,43,raw_pm
21,538,36,raw_pm
21,552,21,raw_pm
21,554,23,raw_pm
21,572,68,raw_pm
21,584,7,raw_pm
21,587,9,raw_pm
21,592,13,raw_pm
21,593,11,raw_pm
22,17,31,raw_pm
22,42,16,raw_pm
22,46,6,raw_pm
22,67,20,raw_pm
22,93,55,raw_pm
22,109,8,raw_pm
22,183,16,raw_pm
22,212,13,raw_pm
22,232,67,raw_pm
22,268,6,raw_pm
22,269,7,raw_pm
22,282,26,raw_pm
22,471,24,raw_pm
22,506,26,raw_pm
22,531,50,raw_pm
23,25,5,raw_pm
23,72,5,raw_pm
23,76,30,raw_pm
23,77,18,raw_pm
23,78,18,raw_pm
23,92,6,raw_pm
23,116,19,raw_pm
23,202,20,raw_pm
23,234,23,raw_pm
23,271,5,raw_pm
23,413,18,raw_pm
23,549,22,raw_pm
23,563,31,raw_pm
23,588,17,raw_pm
24,48,67,raw_pm
24,79,22,raw_pm
24,119,19,raw_pm
24,258,102,raw_pm
24,259,6,raw_pm
24,433,16,raw_pm
24,529,24,raw_pm
25,5,5,raw_pm
25,18,9,raw_pm
25,21,33,raw_pm
25,38,16,raw_pm
25,41,8,raw_pm
25,43,19,raw_pm
25,48,18,raw_pm
25,65,17,raw_pm
25,66,41,raw_pm
25,68,27,raw_pm
25,78,18,raw_pm
25,84,48,raw_pm
25,90,52,raw_pm
25,91,5,raw_pm
25,98,12,raw_pm
25,100,124,raw_pm
25,102,147,raw_pm
25,103,57,raw_pm
25,105,50,raw_pm
25,117,38,raw_pm
25,147,92,raw_pm
25,148,7,raw_pm
25,153,30,raw_pm
25,158,53,raw_pm
25,166,47,raw_pm
25,170,9,raw_pm
25,171,23,raw_pm
25,179,70,raw_pm
25,188,41,raw_pm
25,191,22,raw_pm
25,197,55,raw_pm
25,201,39,raw_pm
25,211,42,raw_pm
25,214,88,raw_pm
25,222,33,raw_pm
25,223,55,raw_pm
25,229,17,raw_pm
25,242,36,raw_pm
25,247,59,raw_pm
25,250,7,raw_pm
25,258,10,raw_pm
25,259,29,raw_pm
25,263,64,raw_pm
25,264,12,raw_pm
25,266,21,raw_pm
25,271,8,raw_pm
25,272,49,raw_pm
25,273,13,raw_pm
25,278,6,raw_pm
25,280,18,raw_pm
25,287,7,raw_pm
25,301,23,raw_pm
25,313,18,raw_pm
25,315,14,raw_pm
25,320,31,raw_pm
25,321,23,raw_pm
25,351,22,raw_pm
25,366,31,raw_pm
25,370,57,raw_pm
25,396,7,raw_pm
25,400,15,raw_pm
25,431,84,raw_pm
25,432,45,raw_pm
25,443,132,raw_pm
25,448,18,raw_pm
25,452,16,raw_pm
25,454,11,raw_pm
25,456,23,raw_pm
25,459,20,raw_pm
25,464,142,raw_pm
25,478,35,raw_pm
25,486,7,raw_pm
25,487,25,raw_pm
25,490,82,raw_pm
25,495,8,raw_pm
25,503,49,raw_pm
25,514,16,raw_pm
25,517,31,raw_pm
25,518,23,raw_pm
25,528,17,raw_pm
25,532,16,raw_pm
25,537,8,raw_pm
25,538,102,raw_pm
25,545,19,raw_pm
25,569,21,raw_pm
25,571,25,raw_pm
25,583,10,raw_pm
25,585,34,raw_pm
25,586,29,raw_pm
25,591,4,raw_pm
25,595,7,raw_pm
25,606,23,raw_pm
25,617,29,raw_pm
25,624,47,raw_pm
26,38,8,raw_pm
26,54,22,raw_pm
26,78,41,raw_pm
26,79,163,raw_pm
26,205,19,raw_pm
26,211,30,raw_pm
26,227,14,raw_pm
26,230,20,raw_pm
26,266,9,raw_pm
26,277,83,raw_pm
26,440,17,raw_pm
26,441,5,raw_pm
26,442,25,raw_pm
26,446,43,raw_pm
26,545,15,raw_pm
26,570,21,raw_pm
27,184,28,raw_pm
29,41,24,raw_pm
29,60,16,raw_pm
29,66,37,raw_pm
29,77,12,raw_pm
29,133,24,raw_pm
29,145,30,raw_pm
29,188,23,raw_pm
29,202,25,raw_pm
29,209,35,raw_pm
29,211,34,raw_pm
29,250,9,raw_pm
29,251,53,raw_pm
29,287,8,raw_pm
29,342,36,raw_pm
29,371,13,raw_pm
29,385,11,raw_pm
29,443,22,raw_pm
29,503,30,raw_pm
29,592,42,raw_pm
30,55,4,raw_pm
30,448,9,raw_pm
31,545,7,raw_pm
32,66,38,raw_pm
32,89,20,raw_pm
32,170,9,raw_pm
32,273,7,raw_pm
32,291,5,raw_pm
32,438,13,raw_pm
33,99,5,raw_pm
33,166,10,raw_pm
33,180,22,raw_pm
33,202,49,raw_pm
33,204,23,raw_pm
33,249,11,raw_pm
33,252,9,raw_pm
33,321,18,raw_pm
33,333,25,raw_pm
33,343,16,raw_pm
33,349,25,raw_pm
33,370,32,raw_pm
33,412,12,raw_pm
33,454,24,raw_pm
33,490,32,raw_pm
33,545,6,raw_pm
33,572,51,raw_pm
34,24,34,raw_pm
34,37,12,raw_pm
34,42,28,raw_pm
34,45,18,raw_pm
34,50,30,raw_pm
34,77,18,raw_pm
34,92,5,raw_pm
34,93,12,raw_pm
34,95,7,raw_pm
34,101,38,raw_pm
34,110,97,raw_pm
34,173,24,raw_pm
34,211,19,raw_pm
34,216,8,raw_pm
34,294,8,raw_pm
34,515,14,raw_pm
34,593,15,raw_pm
35,21,36,raw_pm
35,22,53,raw_pm
35,38,16,raw_pm
35,46,17,raw_pm
35,50,18,raw_pm
35,68,18,raw_pm
35,69,24,raw_pm
35,78,18,raw_pm
35,79,35,raw_pm
35,92,5,raw_pm
35,96,17,raw_pm
35,107,17,raw_pm
35,114,37,raw_pm
35,119,24,raw_pm
35,124,12,raw_pm
35,125,66,raw_pm
35,142,29,raw_pm
35,143,37,raw_pm
35,154,29,raw_pm
35,167,7,raw_pm
35,173,15,raw_pm
35,177,28,raw_pm
35,184,18,raw_pm
35,188,33,raw_pm
35,195,14,raw_pm
35,200,5,raw_pm
35,201,33,raw_pm
35,204,29,raw_pm
35,210,14,raw_pm
35,214,24,raw_pm
35,215,13,raw_pm
35,232,20,raw_pm
35,251,21,raw_pm
35,258,13,raw_pm
35,267,10,raw_pm
35,270,49,raw_pm
35,280,21,raw_pm
35,287,16,raw_pm
35,290,7,raw_pm
35,312,7,raw_pm
35,329,11,raw_pm
35,340,24,raw_pm
35,375,22,raw_pm
35,391,9,raw_pm
35,420,20,raw_pm
35,433,13,raw_pm
35,447,13,raw_pm
35,452,33,raw_pm
35,455,46,raw_pm
35,460,13,raw_pm
35,462,9,raw_pm
35,463,24,raw_pm
35,464,23,raw_pm
35,465,24,raw_pm
35,466,29,raw_pm
35,476,61,raw_pm
35,487,24,raw_pm
35,502,35,raw_pm
35,518,80,raw_pm
35,519,74,raw_pm
35,537,17,raw_pm
35,538,84,raw_pm
35,539,8,raw_pm
35,544,16,raw_pm
35,568,16,raw_pm
35,587,10,raw_pm
35,595,21,raw_pm
36,15,14,raw_pm
36,20,4,raw_pm
36,21,38,raw_pm
36,22,17,raw_pm
36,39,23,raw_pm
36,41,57,raw_pm
36,44,15,raw_pm
36,45,38,raw_pm
36,46,66,raw_pm
36,53,19,raw_pm
36,61,12,raw_pm
36,64,18,raw_pm
36,67,6,raw_pm
36,71,55,raw_pm
36,75,78,raw_pm
36,82,4,raw_pm
36,84,69,raw_pm
36,89,41,raw_pm
36,90,39,raw_pm
36,94,75,raw_pm
36,99,31,raw_pm
36,105,11,raw_pm
36,106,12,raw_pm
36,110,49,raw_pm
36,113,31,raw_pm
36,119,44,raw_pm
36,120,29,raw_pm
36,122,32,raw_pm
36,124,17,raw_pm
36,126,16,raw_pm
36,127,35,raw_pm
36,130,18,raw_pm
36,133,5,raw_pm
36,134,4,raw_pm
36,139,19,raw_pm
36,147,72,raw_pm
36,158,62,raw_pm
36,165,5,raw_pm
36,169,20,raw_pm
36,173,52,raw_pm
36,174,8,raw_pm
36,177,19,raw_pm
36,182,25,raw_pm
36,185,17,raw_pm
36,187,31,raw_pm
36,193,34,raw_pm
36,196,54,raw_pm
36,197,36,raw_pm
36,201,42,raw_pm
36,202,42,raw_pm
36,203,50,raw_pm
36,204,23,raw_pm
36,209,56,raw_pm
36,211,27,raw_pm
36,212,19,raw_pm
36,213,15,raw_pm
36,216,14,raw_pm
36,219,10,raw_pm
36,228,25,raw_pm
36,229,17,raw_pm
36,230,40,raw_pm
36,232,27,raw_pm
36,235,11,raw_pm
36,237,25,raw_pm
36,239,32,raw_pm
36,245,38,raw_pm
36,250,16,raw_pm
36,251,5,raw_pm
36,252,6,raw_pm
36,253,74,raw_pm
36,254,104,raw_pm
36,257,23,raw_pm
36,259,48,raw_pm
36,263,20,raw_pm
36,266,12,raw_pm
36,269,35,raw_pm
36,271,16,raw_pm
36,272,7,raw_pm
36,276,14,raw_pm
36,280,21,raw_pm
36,281,25,raw_pm
36,282,57,raw_pm
36,287,29,raw_pm
36,294,29,raw_pm
36,307,14,raw_pm
36,312,19,raw_pm
36,314,7,raw_pm
36,315,12,raw_pm
36,339,18,raw_pm
36,343,21,raw_pm
36,352,14,raw_pm
36,353,16,raw_pm
36,368,10,raw_pm
36,385,25,raw_pm
36,398,13,raw_pm
36,423,42,raw_pm
36,432,12,raw_pm
36,434,14,raw_pm
36,437,9,raw_pm
36,438,16,raw_pm
36,441,33,raw_pm
36,449,20,raw_pm
36,450,6,raw_pm
36,452,47,raw_pm
36,454,55,raw_pm
36,459,16,raw_pm
36,463,19,raw_pm
36,465,48,raw_pm
36,469,22,raw_pm
36,470,5,raw_pm
36,471,31,raw_pm
36,475,18,raw_pm
36,480,100,raw_pm
36,490,14,raw_pm
36,491,19,raw_pm
36,510,14,raw_pm
36,523,9,raw_pm
36,531,16,raw_pm
36,532,19,raw_pm
36,537,25,raw_pm
36,546,18,raw_pm
36,551,6,raw_pm
36,552,18,raw_pm
36,555,23,raw_pm
36,567,23,raw_pm
36,570,13,raw_pm
36,579,26,raw_pm
36,587,21,raw_pm
36,591,38,raw_pm
36,592,27,raw_pm
36,600,11,raw_pm
36,606,34,raw_pm
36,617,17,raw_pm
36,622,25,raw_pm
37,17,30,raw_pm
37,21,4,raw_pm
37,22,27,raw_pm
37,34,10,raw_pm
37,42,15,raw_pm
37,46,15,raw_pm
37,48,5,raw_pm
37,76,16,raw_pm
37,77,37,raw_pm
37,89,20,raw_pm
37,101,39,raw_pm
37,105,64,raw_pm
37,107,44,raw_pm
37,113,18,raw_pm
37,119,68,raw_pm
37,120,8,raw_pm
37,131,19,raw_pm
37,142,42,raw_pm
37,150,21,raw_pm
37,153,52,raw_pm
37,154,48,raw_pm
37,163,22,raw_pm
37,172,29,raw_pm
37,177,32,raw_pm
37,179,23,raw_pm
37,195,21,raw_pm
37,197,13,raw_pm
37,200,28,raw_pm
37,205,15,raw_pm
37,209,10,raw_pm
37,210,4,raw_pm
37,211,77,raw_pm
37,212,16,raw_pm
37,218,19,raw_pm
37,230,21,raw_pm
37,251,55,raw_pm
37,263,8,raw_pm
37,264,26,raw_pm
37,268,5,raw_pm
37,269,26,raw_pm
37,271,59,raw_pm
37,273,6,raw_pm
37,277,4,raw_pm
37,281,18,raw_pm
37,282,15,raw_pm
37,285,25,raw_pm
37,294,4,raw_pm
37,305,26,raw_pm
37,314,20,raw_pm
37,315,12,raw_pm
37,343,8,raw_pm
37,344,10,raw_pm
37,368,62,raw_pm
37,372,13,raw_pm
37,397,3,raw_pm
37,415,48,raw_pm
37,430,12,raw_pm
37,431,27,raw_pm
37,435,24,raw_pm
37,437,12,raw_pm
37,442,19,raw_pm
37,448,39,raw_pm
37,455,46,raw_pm
37,463,60,raw_pm
37,465,24,raw_pm
37,477,50,raw_pm
37,523,73,raw_pm
37,532,14,raw_pm
37,539,23,raw_pm
37,554,51,raw_pm
37,555,19,raw_pm
37,591,21,raw_pm
37,592,17,raw_pm
37,597,12,raw_pm
37,606,37,raw_pm
37,618,38,raw_pm
38,17,16,raw_pm
38,26,32,raw_pm
38,39,15,raw_pm
38,41,71,raw_pm
38,43,27,raw_pm
38,46,28,raw_pm
38,52,128,raw_pm
38,62,21,raw_pm
38,76,33,raw_pm
38,77,23,raw_pm
38,79,35,raw_pm
38,80,14,raw_pm
38,84,28,raw_pm
38,93,38,raw_pm
38,94,19,raw_pm
38,101,34,raw_pm
38,104,5,raw_pm
38,105,242,raw_pm
38,115,46,raw_pm
38,119,23,raw_pm
38,122,12,raw_pm
38,124,55,raw_pm
38,125,7,raw_pm
38,133,57,raw_pm
38,134,15,raw_pm
38,153,37,raw_pm
38,158,25,raw_pm
38,166,23,raw_pm
38,167,19,raw_pm
38,171,20,raw_pm
38,172,19,raw_pm
38,173,8,raw_pm
38,177,61,raw_pm
38,183,9,raw_pm
38,195,8,raw_pm
38,201,75,raw_pm
38,202,38,raw_pm
38,209,53,raw_pm
38,212,26,raw_pm
38,216,20,raw_pm
38,217,31,raw_pm
38,222,122,raw_pm
38,223,86,raw_pm
38,229,17,raw_pm
38,232,14,raw_pm
38,233,22,raw_pm
38,237,24,raw_pm
38,239,15,raw_pm
38,244,33,raw_pm
38,248,21,raw_pm
38,249,49,raw_pm
38,256,42,raw_pm
38,258,85,raw_pm
38,259,8,raw_pm
38,264,10,raw_pm
38,268,8,raw_pm
38,269,5,raw_pm
38,271,13,raw_pm
38,280,20,raw_pm
38,282,26,raw_pm
38,286,6,raw_pm
38,287,32,raw_pm
38,293,20,raw_pm
38,300,63,raw_pm
38,306,16,raw_pm
38,321,28,raw_pm
38,342,96,raw_pm
38,343,18,raw_pm
38,345,35,raw_pm
38,371,22,raw_pm
38,381,55,raw_pm
38,389,34,raw_pm
38,399,20,raw_pm
38,404,59,raw_pm
38,405,22,raw_pm
38,412,62,raw_pm
38,420,13,raw_pm
38,428,15,raw_pm
38,431,81,raw_pm
38,436,42,raw_pm
38,439,86,raw_pm
38,441,40,raw_pm
38,442,20,raw_pm
38,443,12,raw_pm
38,449,24,raw_pm
38,458,10,raw_pm
38,459,48,raw_pm
38,467,41,raw_pm
38,469,36,raw_pm
38,478,32,raw_pm
38,490,27,raw_pm
38,497,22,raw_pm
38,503,30,raw_pm
38,506,8,raw_pm
38,512,46,raw_pm
38,513,16,raw_pm
38,521,48,raw_pm
38,523,14,raw_pm
38,531,28,raw_pm
38,532,48,raw_pm
38,535,51,raw_pm
38,536,22,raw_pm
38,544,45,raw_pm
38,545,11,raw_pm
38,552,30,raw_pm
38,554,41,raw_pm
38,571,8,raw_pm
38,579,19,raw_pm
38,586,36,raw_pm
38,590,12,raw_pm
38,592,18,raw_pm
38,595,23,raw_pm
38,596,46,raw_pm
38,601,111,raw_pm
38,606,18,raw_pm
38,617,35,raw_pm
38,618,101,raw_pm
38,619,35,raw_pm
39,79,46,raw_pm
39,114,47,raw_pm
40,16,53,raw_pm
40,18,14,raw_pm
40,21,18,raw_pm
40,23,55,raw_pm
40,24,71,raw_pm
40,41,30,raw_pm
40,55,4,raw_pm
40,62,15,raw_pm
40,70,13,raw_pm
40,75,27,raw_pm
40,89,5,raw_pm
40,119,52,raw_pm
40,120,10,raw_pm
40,165,10,raw_pm
40,172,51,raw_pm
40,184,11,raw_pm
40,197,29,raw_pm
40,253,11,raw_pm
40,270,26,raw_pm
40,271,9,raw_pm
40,272,75,raw_pm
40,278,23,raw_pm
40,282,33,raw_pm
40,449,23,raw_pm
40,536,15,raw_pm
41,15,14,raw_pm
41,34,25,raw_pm
41,52,24,raw_pm
41,62,6,raw_pm
41,74,7,raw_pm
41,75,6,raw_pm
41,106,5,raw_pm
41,119,27,raw_pm
41,127,15,raw_pm
41,171,12,raw_pm
41,174,37,raw_pm
41,177,24,raw_pm
41,202,35,raw_pm
41,210,22,raw_pm
41,211,82,raw_pm
41,239,23,raw_pm
41,250,12,raw_pm
41,257,12,raw_pm
41,259,39,raw_pm
41,263,16,raw_pm
41,268,55,raw_pm
41,277,20,raw_pm
41,281,55,raw_pm
41,290,23,raw_pm
41,300,26,raw_pm
41,307,8,raw_pm
41,312,26,raw_pm
41,313,22,raw_pm
41,324,18,raw_pm
41,353,55,raw_pm
41,440,22,raw_pm
41,442,26,raw_pm
41,449,35,raw_pm
41,467,64,raw_pm
41,481,5,raw_pm
41,532,5,raw_pm
41,545,19,raw_pm
41,551,6,raw_pm
41,569,20,raw_pm
42,4,39,raw_pm
42,21,16,raw_pm
42,25,15,raw_pm
42,37,21,raw_pm
42,38,44,raw_pm
42,46,11,raw_pm
42,59,13,raw_pm
42,62,8,raw_pm
42,64,24,raw_pm
42,66,24,raw_pm
42,84,22,raw_pm
42,86,16,raw_pm
42,90,60,raw_pm
42,96,6,raw_pm
42,99,26,raw_pm
42,123,13,raw_pm
42,124,55,raw_pm
42,164,10,raw_pm
42,165,9,raw_pm
42,171,9,raw_pm
42,186,58,raw_pm
42,191,13,raw_pm
42,192,13,raw_pm
42,200,18,raw_pm
42,211,16,raw_pm
42,214,11,raw_pm
42,217,23,raw_pm
42,223,32,raw_pm
42,248,48,raw_pm
42,249,41,raw_pm
42,251,14,raw_pm
42,256,15,raw_pm
42,264,10,raw_pm
42,271,13,raw_pm
42,277,12,raw_pm
42,281,15,raw_pm
42,288,20,raw_pm
42,300,31,raw_pm
42,305,25,raw_pm
42,315,25,raw_pm
42,346,22,raw_pm
42,405,22,raw_pm
42,413,5,raw_pm
42,435,63,raw_pm
42,465,23,raw_pm
42,467,18,raw_pm
42,483,24,raw_pm
42,555,32,raw_pm
42,611,10,raw_pm
42,622,20,raw_pm
43,15,14,raw_pm
43,17,10,raw_pm
43,21,16,raw_pm
43,25,21,raw_pm
43,26,12,raw_pm
43,36,13,raw_pm
43,37,27,raw_pm
43,52,40,raw_pm
43,55,19,raw_pm
43,59,51,raw_pm
43,60,47,raw_pm
43,61,41,raw_pm
43,62,16,raw_pm
43,64,12,raw_pm
43,65,46,raw_pm
43,66,18,raw_pm
43,77,15,raw_pm
43,79,101,raw_pm
43,82,34,raw_pm
43,84,23,raw_pm
43,89,41,raw_pm
43,90,20,raw_pm
43,95,60,raw_pm
43,96,9,raw_pm
43,97,5,raw_pm
43,98,5,raw_pm
43,99,28,raw_pm
43,103,16,raw_pm
43,105,87,raw_pm
43,107,29,raw_pm
43,116,64,raw_pm
43,120,51,raw_pm
43,124,14,raw_pm
43,126,15,raw_pm
