origin,destination,type,total
36,110,raw_pm,49
36,113,raw_pm,31
36,119,raw_ev,18
36,119,raw_pm,44
36,120,raw_pm,29
36,122,raw_pm,32
36,124,raw_pm,17
36,125,lico_md,4
36,125,raw_md,4
36,126,raw_pm,16
36,127,raw_pm,35
36,130,raw_pm,18
36,133,raw_pm,5
36,134,raw_pm,4
36,139,raw_pm,19
36,147,lico_pm,72
36,147,raw_pm,72
36,158,lico_pm,31
36,158,raw_pm,62
36,165,raw_pm,5
36,169,raw_pm,20
36,172,raw_am,19
36,173,raw_pm,52
36,174,raw_pm,8
36,177,raw_pm,19
36,182,raw_pm,25
36,185,raw_pm,17
36,187,raw_am,24
36,187,raw_pm,31
36,193,raw_pm,34
36,195,raw_am,12
36,196,raw_pm,54
36,197,lico_pm,36
36,197,raw_pm,36
36,201,raw_pm,42
36,202,raw_ev,33
36,202,raw_pm,42
36,203,raw_pm,50
36,204,raw_pm,23
36,209,raw_pm,56
36,211,raw_ev,35
36,211,raw_pm,27
36,212,raw_ev,16
36,212,raw_pm,19
36,213,raw_pm,15
36,216,raw_md,24
36,216,raw_pm,14
36,219,raw_pm,10
36,228,raw_pm,25
36,229,raw_pm,17
36,230,raw_pm,40
36,232,raw_pm,27
36,235,lico_pm,11
36,235,raw_pm,11
36,237,raw_pm,25
36,239,raw_pm,32
36,245,raw_pm,38
36,249,lico_ev,134
36,249,raw_ev,134
36,250,raw_pm,16
36,251,lico_am,15
36,251,raw_am,15
36,251,raw_pm,5
36,252,lico_pm,6
36,252,raw_pm,6
36,253,raw_pm,74
36,254,raw_pm,104
36,255,raw_md,24
36,257,raw_ev,24
36,257,raw_pm,23
36,259,lico_pm,28
36,259,raw_pm,48
36,263,raw_ev,66
36,263,raw_pm,20
36,266,raw_pm,12
36,267,raw_am,12
36,268,raw_md,25
36,269,raw_pm,35
36,270,raw_am,15
36,271,raw_md,15
36,271,raw_pm,16
36,272,raw_pm,7
36,276,raw_pm,14
36,277,raw_md,8
36,280,raw_pm,21
36,281,raw_ev,24
36,281,raw_pm,25
36,282,lico_pm,39
36,282,raw_pm,57
36,287,raw_pm,29
36,294,raw_pm,29
36,307,raw_pm,14
36,312,raw_pm,19
36,314,raw_pm,7
36,315,raw_pm,12
36,339,raw_pm,18
36,343,lico_pm,21
36,343,raw_pm,21
36,352,lico_pm,14
36,352,raw_pm,14
36,353,raw_pm,16
36,368,raw_pm,10
36,385,lico_ev,15
36,385,lico_pm,25
36,385,raw_ev,15
36,385,raw_pm,25
36,398,raw_pm,13
36,423,raw_pm,42
36,432,raw_pm,12
36,434,raw_pm,14
36,437,lico_pm,9
36,437,raw_pm,9
36,438,raw_pm,16
36,441,lico_pm,33
36,441,raw_pm,33
36,445,raw_am,15
36,449,raw_pm,20
36,450,raw_pm,6
36,452,lico_pm,9
36,452,raw_pm,47
36,454,raw_pm,55
36,459,raw_pm,16
36,463,raw_pm,19
36,464,lico_ev,11
36,464,raw_ev,11
36,465,raw_pm,48
36,469,raw_pm,22
36,470,raw_pm,5
36,471,raw_pm,31
36,475,raw_pm,18
36,480,raw_pm,100
36,490,raw_pm,14
36,491,raw_pm,19
36,502,raw_ev,20
36,509,raw_ev,10
36,510,raw_pm,14
36,523,raw_pm,9
36,531,raw_pm,16
36,532,raw_pm,19
36,537,lico_pm,25
36,537,raw_pm,25
36,546,raw_pm,18
36,548,lico_ev,65
36,548,raw_ev,65
36,551,raw_pm,6
36,552,raw_pm,18
36,555,raw_pm,23
36,567,raw_pm,23
36,570,raw_ev,9
36,570,raw_pm,13
36,579,lico_pm,26
36,579,raw_pm,26
36,587,raw_pm,21
36,591,raw_pm,38
36,592,raw_ev,27
36,592,raw_pm,27
36,600,raw_pm,11
36,606,lico_pm,11
36,606,raw_pm,34
36,617,raw_pm,17
36,622,lico_pm,25
36,622,raw_pm,25
37,17,lico_pm,30
37,17,raw_pm,30
37,18,raw_ev,7
37,21,raw_pm,4
37,22,lico_pm,27
37,22,raw_pm,27
37,23,lico_md,5
37,23,raw_md,5
37,34,raw_pm,10
37,42,raw_md,29
37,42,raw_pm,15
37,46,raw_ev,15
37,46,raw_pm,15
37,48,raw_pm,5
37,49,raw_md,41
37,62,raw_ev,17
37,65,raw_ev,27
37,66,raw_md,11
37,67,lico_md,12
37,67,raw_am,27
37,67,raw_ev,10
37,67,raw_md,12
37,71,raw_am,15
37,71,raw_md,6
37,76,raw_pm,16
37,77,raw_pm,37
37,89,raw_ev,8
37,89,raw_md,11
37,89,raw_pm,20
37,101,raw_pm,39
37,105,lico_pm,64
37,105,raw_pm,64
37,106,raw_ev,5
37,107,raw_pm,44
37,109,lico_md,95
37,109,raw_md,95
37,113,raw_md,38
37,113,raw_pm,18
37,114,lico_ev,33
37,114,raw_ev,33
37,119,lico_pm,68
37,119,raw_md,19
37,119,raw_pm,68
37,120,raw_pm,8
37,122,raw_ev,25
37,130,lico_ev,11
37,130,raw_ev,11
37,131,raw_pm,19
37,132,raw_ev,14
37,142,raw_pm,42
37,150,raw_pm,21
37,151,lico_md,30
37,151,raw_md,30
37,153,raw_pm,52
37,154,lico_pm,48
37,154,raw_ev,45
37,154,raw_pm,48
37,158,raw_md,31
37,163,raw_pm,22
37,172,raw_pm,29
37,177,raw_pm,32
37,179,raw_am,10
37,179,raw_pm,23
37,182,raw_md,11
37,186,raw_ev,16
37,187,raw_am,10
37,195,raw_pm,21
37,197,raw_pm,13
37,200,raw_pm,28
37,201,raw_md,20
37,203,raw_am,9
37,205,raw_pm,15
37,209,raw_md,24
37,209,raw_pm,10
37,210,raw_pm,4
37,211,lico_pm,54
37,211,raw_pm,77
37,212,raw_pm,16
37,218,raw_am,26
37,218,raw_pm,19
37,223,raw_ev,29
37,228,raw_ev,12
37,230,raw_pm,21
37,248,raw_md,14
37,251,raw_pm,55
37,253,lico_am,45
37,253,raw_am,45
37,262,raw_ev,97
37,263,raw_pm,8
37,264,lico_am,12
37,264,raw_am,12
37,264,raw_pm,26
37,268,raw_pm,5
37,269,raw_pm,26
37,270,raw_md,21
37,271,raw_pm,59
37,273,raw_pm,6
37,277,raw_pm,4
37,281,raw_pm,18
37,282,raw_md,32
37,282,raw_pm,15
37,285,raw_pm,25
37,294,raw_pm,4
37,305,raw_md,19
37,305,raw_pm,26
37,314,raw_pm,20
37,315,raw_pm,12
37,343,raw_pm,8
37,344,raw_pm,10
37,345,raw_ev,9
37,368,lico_pm,50
37,368,raw_pm,62
37,372,raw_pm,13
37,384,raw_ev,17
37,397,raw_pm,3
37,415,lico_pm,48
37,415,raw_pm,48
37,425,raw_ev,10
37,430,raw_pm,12
37,431,raw_pm,27
37,435,raw_pm,24
37,437,raw_pm,12
37,442,lico_pm,19
37,442,raw_pm,19
37,448,raw_pm,39
37,454,raw_ev,30
37,455,raw_pm,46
37,463,raw_pm,60
37,465,raw_am,73
37,465,raw_pm,24
37,477,raw_pm,50
37,491,raw_md,11
37,507,lico_ev,31
37,507,raw_ev,31
37,515,raw_ev,21
37,519,raw_md,67
37,523,lico_am,86
37,523,raw_am,86
37,523,raw_pm,73
37,532,lico_pm,14
37,532,raw_pm,14
37,539,raw_pm,23
37,554,lico_pm,12
37,554,raw_pm,51
37,555,raw_pm,19
37,560,raw_md,50
37,591,raw_pm,21
37,592,lico_pm,17
37,592,raw_pm,17
37,597,raw_pm,12
37,606,raw_pm,37
37,618,raw_pm,38
38,17,lico_ev,30
38,17,raw_ev,30
38,17,raw_pm,16
38,21,lico_ev,26
38,21,raw_ev,26
38,21,raw_md,14
38,25,raw_ev,13
38,25,raw_md,18
38,26,lico_pm,16
38,26,raw_pm,32
38,39,raw_pm,15
38,41,lico_pm,47
38,41,raw_ev,28
38,41,raw_pm,71
38,42,raw_md,19
38,43,lico_pm,27
38,43,raw_pm,27
38,45,lico_md,19
38,45,raw_md,31
38,46,raw_ev,18
38,46,raw_pm,28
38,47,raw_md,23
38,51,raw_am,72
38,52,raw_pm,128
38,55,raw_am,10
38,60,lico_am,13
38,60,raw_am,13
38,62,raw_pm,21
38,67,raw_md,10
38,74,raw_am,19
38,75,raw_md,39
38,76,lico_pm,33
38,76,raw_pm,33
38,77,raw_pm,23
38,79,raw_ev,18
38,79,raw_md,35
38,79,raw_pm,35
38,80,raw_pm,14
38,84,raw_ev,19
38,84,raw_pm,28
38,93,raw_pm,38
38,94,raw_pm,19
38,97,raw_am,15
38,101,raw_pm,34
38,104,raw_pm,5
38,105,lico_pm,103
38,105,raw_pm,242
38,107,raw_ev,5
38,109,raw_ev,6
38,110,lico_ev,68
38,110,raw_ev,87
38,115,raw_ev,28
38,115,raw_pm,46
38,117,raw_am,15
38,119,raw_pm,23
38,122,raw_pm,12
38,124,raw_pm,55
38,125,raw_pm,7
38,133,lico_pm,57
38,133,raw_pm,57
38,134,lico_pm,15
38,134,raw_pm,15
38,153,lico_pm,37
38,153,raw_pm,37
38,154,raw_ev,18
38,158,lico_pm,25
38,158,raw_pm,25
38,166,lico_pm,23
38,166,raw_pm,23
38,167,lico_pm,19
38,167,raw_pm,19
38,170,raw_md,18
38,171,raw_pm,20
38,172,raw_pm,19
38,173,raw_pm,8
38,177,lico_ev,14
38,177,lico_pm,61
38,177,raw_ev,14
38,177,raw_pm,61
38,179,raw_am,14
38,183,raw_pm,9
38,195,raw_am,16
38,195,raw_pm,8
38,197,raw_am,14
38,201,raw_pm,75
38,202,raw_ev,38
38,202,raw_pm,38
38,209,raw_pm,53
38,211,lico_md,10
38,211,raw_md,10
38,212,raw_pm,26
38,214,raw_ev,21
38,216,raw_pm,20
38,217,raw_pm,31
38,222,lico_pm,122
38,222,raw_pm,122
38,223,lico_ev,82
38,223,raw_ev,82
38,223,raw_pm,86
38,229,raw_pm,17
38,230,raw_ev,32
38,232,lico_pm,14
38,232,raw_pm,14
38,233,raw_pm,22
38,237,raw_pm,24
38,239,lico_pm,15
38,239,raw_md,31
38,239,raw_pm,15
38,244,raw_pm,33
38,245,raw_ev,70
38,248,raw_pm,21
38,249,raw_pm,49
38,251,raw_md,8
38,256,raw_pm,42
38,258,lico_pm,39
38,258,raw_pm,85
38,259,raw_pm,8
38,262,raw_am,30
38,264,raw_pm,10
38,265,lico_md,33
38,265,raw_ev,18
38,265,raw_md,33
38,268,raw_pm,8
38,269,lico_md,5
38,269,raw_md,5
38,269,raw_pm,5
38,271,lico_md,15
38,271,raw_md,15
38,271,raw_pm,13
38,272,raw_md,11
38,280,raw_pm,20
38,282,raw_pm,26
38,286,raw_pm,6
38,287,raw_ev,32
38,287,raw_md,6
38,287,raw_pm,32
38,292,raw_am,10
38,293,lico_pm,20
38,293,raw_pm,20
38,300,lico_pm,48
38,300,raw_pm,63
38,306,raw_pm,16
38,313,lico_ev,64
38,313,raw_am,9
38,313,raw_ev,64
38,321,raw_pm,28
38,323,raw_md,90
38,328,lico_md,39
38,328,raw_md,39
38,334,raw_ev,11
38,336,raw_md,46
38,339,raw_ev,45
38,342,lico_pm,71
38,342,raw_pm,96
38,343,raw_pm,18
38,345,lico_pm,35
38,345,raw_pm,35
38,371,raw_ev,12
38,371,raw_pm,22
38,376,lico_md,21
38,376,raw_ev,50
38,376,raw_md,21
38,381,raw_pm,55
38,383,lico_ev,48
38,383,raw_ev,48
38,389,raw_pm,34
38,391,lico_am,21
38,391,raw_am,21
38,399,lico_pm,20
38,399,raw_pm,20
38,402,lico_ev,42
38,402,raw_ev,42
38,404,lico_pm,59
38,404,raw_pm,59
38,405,lico_pm,22
38,405,raw_pm,22
38,411,raw_md,11
38,412,lico_pm,62
38,412,raw_pm,62
38,413,raw_ev,15
38,414,lico_ev,40
38,414,raw_ev,40
38,420,raw_pm,13
38,428,raw_pm,15
38,431,lico_pm,15
38,431,raw_pm,81
38,436,lico_pm,42
38,436,raw_pm,42
38,439,lico_pm,70
38,439,raw_ev,16
38,439,raw_pm,86
38,441,lico_ev,14
38,441,raw_ev,14
38,441,raw_pm,40
38,442,raw_pm,20
38,443,raw_am,9
38,443,raw_md,26
38,443,raw_pm,12
38,449,lico_pm,24
38,449,raw_pm,24
38,454,raw_am,16
38,457,lico_ev,19
38,457,raw_ev,19
38,458,raw_pm,10
38,459,lico_pm,38
38,459,raw_pm,48
38,464,lico_md,39
38,464,raw_md,39
38,467,raw_pm,41
38,469,raw_pm,36
38,473,raw_am,38
38,478,raw_pm,32
38,483,lico_ev,19
38,483,raw_ev,19
38,485,raw_md,15
38,490,lico_md,29
38,490,raw_md,92
38,490,raw_pm,27
38,494,raw_ev,11
38,497,lico_pm,22
38,497,raw_pm,22
38,498,raw_ev,22
38,503,raw_pm,30
38,506,raw_pm,8
38,511,raw_md,14
38,512,lico_pm,46
38,512,raw_pm,46
38,513,raw_am,13
38,513,raw_pm,16
38,520,lico_ev,23
38,520,raw_ev,23
38,521,raw_pm,48
38,523,raw_pm,14
38,531,raw_pm,28
38,532,raw_ev,16
38,532,raw_pm,48
38,535,lico_pm,10
38,535,raw_ev,5
38,535,raw_pm,51
38,536,raw_pm,22
38,544,raw_pm,45
38,545,raw_pm,11
38,552,lico_pm,30
38,552,raw_pm,30
38,554,raw_pm,41
38,559,raw_am,21
38,571,raw_pm,8
38,579,raw_pm,19
38,586,raw_pm,36
38,590,lico_ev,10
38,590,raw_ev,10
38,590,raw_pm,12
38,592,lico_pm,18
38,592,raw_pm,18
38,595,lico_ev,9
38,595,raw_ev,9
38,595,raw_pm,23
38,596,lico_pm,29
38,596,raw_pm,46
38,601,lico_pm,98
38,601,raw_ev,15
38,601,raw_pm,111
38,606,lico_pm,18
38,606,raw_pm,18
38,608,raw_md,17
38,617,lico_pm,35
38,617,raw_pm,35
38,618,raw_pm,101
38,619,lico_pm,35
38,619,raw_pm,35
38,620,lico_md,34
38,620,raw_md,34
39,24,lico_md,46
39,24,raw_md,46
39,52,raw_md,14
39,55,raw_am,11
39,56,raw_am,19
39,60,lico_md,22
39,60,raw_md,22
39,61,raw_ev,22
39,78,raw_em,11
39,79,raw_pm,46
39,114,raw_pm,47
39,131,raw_md,6
39,157,lico_am,16
39,157,raw_am,16
39,243,lico_am,13
39,243,raw_am,13
39,271,raw_ev,4
39,335,raw_ev,15
39,357,raw_em,14
39,371,raw_am,13
39,389,raw_am,13
39,444,raw_ev,44
39,448,raw_md,10
39,451,raw_am,14
39,452,raw_md,18
39,490,raw_ev,18
40,16,raw_pm,53
40,18,raw_pm,14
40,21,raw_pm,18
40,23,raw_pm,55
40,24,lico_pm,71
40,24,raw_pm,71
40,34,raw_ev,18
40,36,raw_am,11
40,37,lico_am,11
40,37,lico_md,11
40,37,raw_am,11
40,37,raw_md,11
40,41,lico_pm,30
40,41,raw_pm,30
40,45,raw_ev,11
40,46,raw_md,12
40,50,raw_md,22
40,52,raw_am,25
40,54,raw_am,19
40,55,raw_md,10
40,55,raw_pm,4
40,56,lico_md,21
40,56,raw_md,21
40,62,raw_pm,15
40,65,lico_md,16
40,65,raw_md,16
40,70,raw_am,20
40,70,raw_pm,13
40,75,raw_pm,27
40,76,lico_md,11
40,76,raw_md,11
40,78,lico_ev,16
40,78,raw_ev,16
40,89,raw_pm,5
40,93,lico_ev,15
40,93,raw_ev,15
40,94,lico_md,21
40,94,raw_md,21
40,105,raw_ev,5
40,119,raw_md,20
40,119,raw_pm,52
40,120,raw_ev,23
40,120,raw_pm,10
40,165,raw_pm,10
40,172,raw_pm,51
40,174,raw_md,11
40,180,raw_md,9
40,184,lico_pm,11
40,184,raw_pm,11
40,196,raw_md,19
40,197,raw_pm,29
40,203,raw_am,19
40,204,raw_am,34
40,204,raw_md,11
40,205,raw_md,12
40,210,raw_md,16
40,211,lico_md,21
40,211,raw_md,21
40,214,raw_md,29
40,218,raw_am,14
40,253,raw_pm,11
40,259,raw_am,34
40,266,raw_ev,22
40,270,raw_md,36
40,270,raw_pm,26
40,271,raw_pm,9
40,272,raw_pm,75
40,273,raw_ev,30
40,278,raw_pm,23
40,281,raw_ev,24
40,282,raw_pm,33
40,283,raw_ev,12
40,313,raw_am,19
40,383,lico_am,32
40,383,raw_am,32
40,415,raw_am,13
40,449,raw_pm,23
40,465,raw_am,11
40,536,raw_pm,15
40,564,raw_md,27
40,578,raw_am,27
40,579,lico_ev,25
40,579,raw_ev,25
40,597,raw_ev,8
41,14,raw_am,15
41,15,raw_pm,14
41,29,lico_am,47
41,29,raw_am,47
41,34,raw_pm,25
41,38,lico_am,47
41,38,raw_am,47
41,40,lico_ev,15
41,40,raw_ev,15
41,52,raw_am,24
41,52,raw_pm,24
41,54,raw_am,41
41,54,raw_md,63
41,59,raw_am,20
41,62,raw_pm,6
41,63,raw_md,9
41,64,raw_ev,18
41,65,raw_am,24
41,66,raw_md,17
41,70,raw_md,8
41,74,raw_pm,7
41,75,lico_pm,6
41,75,raw_pm,6
41,77,lico_am,30
41,77,raw_am,47
41,90,raw_ev,20
41,99,raw_ev,31
41,106,raw_pm,5
41,119,raw_pm,27
41,122,raw_am,24
41,127,raw_pm,15
41,171,raw_pm,12
41,174,raw_pm,37
41,177,raw_pm,24
41,180,lico_am,18
41,180,lico_md,17
41,180,raw_am,18
41,180,raw_md,17
41,202,raw_ev,28
41,202,raw_pm,35
41,210,raw_am,37
41,210,raw_ev,23
41,210,raw_pm,22
41,211,raw_pm,82
41,218,raw_am,31
41,239,raw_pm,23
41,243,raw_am,37
41,243,raw_md,32
41,250,raw_pm,12
41,257,raw_pm,12
41,259,lico_pm,26
41,259,raw_pm,39
41,260,raw_am,19
41,263,raw_pm,16
41,268,lico_pm,55
41,268,raw_pm,55
41,274,raw_md,24
41,277,raw_pm,20
41,281,raw_pm,55
41,290,raw_pm,23
41,291,raw_am,19
41,300,raw_pm,26
41,301,raw_am,20
41,307,raw_pm,8
41,312,raw_pm,26
41,313,raw_pm,22
41,324,raw_pm,18
41,353,raw_pm,55
41,423,raw_em,18
41,423,raw_ev,43
41,440,raw_pm,22
41,442,raw_ev,28
41,442,raw_pm,26
41,444,raw_am,18
41,449,raw_pm,35
41,467,raw_pm,64
41,473,raw_am,32
41,481,raw_pm,5
41,486,raw_am,37
41,493,raw_am,24
41,528,raw_ev,15
41,532,raw_pm,5
41,545,lico_pm,19
41,545,raw_pm,19
41,551,raw_pm,6
41,566,raw_am,18
41,569,raw_pm,20
42,4,lico_pm,39
42,4,raw_pm,39
42,21,raw_pm,16
42,25,raw_am,24
42,25,raw_pm,15
42,37,raw_pm,21
42,38,lico_pm,44
42,38,raw_pm,44
42,46,raw_pm,11
42,51,lico_md,42
42,51,raw_md,42
42,52,raw_md,24
42,54,raw_am,20
42,55,raw_am,22
42,55,raw_md,17
42,57,raw_am,61
42,59,raw_pm,13
42,62,raw_pm,8
42,64,raw_pm,24
42,66,raw_pm,24
42,68,raw_am,15
42,71,lico_ev,23
42,71,raw_ev,23
42,84,raw_pm,22
42,86,raw_pm,16
42,89,lico_ev,12
42,89,raw_ev,12
42,90,raw_pm,60
42,96,raw_ev,4
42,96,raw_pm,6
42,99,raw_ev,90
42,99,raw_pm,26
42,122,raw_ev,21
42,123,raw_pm,13
42,124,raw_pm,55
42,139,raw_md,15
42,164,raw_pm,10
42,165,raw_pm,9
42,166,raw_am,18
42,171,raw_pm,9
42,186,raw_pm,58
42,191,raw_pm,13
42,192,raw_pm,13
42,195,raw_am,23
42,196,raw_am,18
42,200,raw_md,19
42,200,raw_pm,18
42,204,raw_md,8
42,211,lico_pm,16
42,211,raw_md,11
42,211,raw_pm,16
42,214,raw_pm,11
42,217,raw_pm,23
42,218,raw_am,61
42,221,raw_am,30
42,222,raw_ev,29
42,223,raw_pm,32
42,248,raw_pm,48
42,249,raw_pm,41
42,251,raw_pm,14
42,256,raw_pm,15
42,264,raw_am,18
42,264,raw_pm,10
42,269,raw_ev,10
42,271,raw_pm,13
42,277,raw_pm,12
42,281,raw_pm,15
42,288,raw_pm,20
42,300,raw_pm,31
42,305,raw_pm,25
42,315,raw_pm,25
42,334,raw_ev,20
42,346,raw_pm,22
42,358,raw_am,76
42,405,raw_pm,22
42,413,raw_pm,5
42,415,raw_am,23
42,435,raw_pm,63
42,444,raw_am,24
42,448,raw_am,20
42,465,raw_pm,23
42,467,raw_pm,18
42,483,raw_pm,24
42,490,raw_md,18
42,555,raw_pm,32
42,611,lico_pm,10
42,611,raw_pm,10
42,622,raw_pm,20
43,14,lico_ev,20
43,14,raw_ev,20
43,15,raw_pm,14
43,17,raw_pm,10
43,21,raw_pm,16
43,25,raw_am,19
43,25,raw_pm,21
43,26,raw_pm,12
43,35,raw_ev,19
43,36,raw_md,71
43,36,raw_pm,13
43,37,raw_pm,27
43,38,raw_ev,19
43,43,raw_ev,6
43,49,raw_am,24
43,50,raw_md,14
43,51,lico_am,13
43,51,raw_am,13
43,52,raw_am,32
43,52,raw_pm,40
43,53,raw_md,18
43,55,raw_md,24
43,55,raw_pm,19
43,57,raw_am,12
43,59,raw_pm,51
43,60,raw_pm,47
43,61,raw_pm,41
43,62,raw_pm,16
43,64,raw_md,13
43,64,raw_pm,12
43,65,raw_ev,26
43,65,raw_pm,46
43,66,raw_pm,18
43,70,raw_ev,4
43,71,raw_am,24
43,77,raw_pm,15
43,79,raw_pm,101
43,82,raw_pm,34
43,84,raw_ev,17
43,84,raw_pm,23
43,89,raw_am,32
43,89,raw_pm,41
43,90,raw_pm,20
43,94,raw_md,14
43,95,raw_pm,60
43,96,raw_pm,9
43,97,raw_pm,5
43,98,raw_pm,5
43,99,raw_pm,28
43,103,raw_pm,16
43,105,raw_pm,87
43,106,raw_ev,39
43,107,raw_pm,29
43,116,raw_pm,64
43,117,raw_md,39
43,119,raw_ev,20
43,120,raw_pm,51
43,122,raw_ev,6
43,124,raw_pm,14
43,126,raw_pm,15
43,140,lico_pm,25
43,140,raw_pm,25
43,143,raw_ev,23
43,169,lico_pm,27
43,169,raw_pm,73
43,172,raw_ev,42
43,173,raw_ev,4
43,173,raw_pm,15
43,175,lico_ev,38
43,175,raw_ev,38
43,176,raw_pm,13
43,182,raw_pm,11
43,183,raw_pm,32
43,184,raw_pm,17
43,185,raw_ev,22
43,191,raw_md,22
43,193,lico_pm,44
43,193,raw_ev,75
43,193,raw_pm,44
43,197,raw_pm,27
43,200,raw_pm,13
43,201,raw_ev,30
43,201,raw_pm,70
43,204,raw_pm,35
43,207,raw_pm,19
43,209,lico_pm,46
43,209,raw_ev,16
43,209,raw_md,18
43,209,raw_pm,119
43,210,raw_pm,16
43,211,raw_md,5
43,211,raw_pm,60
43,212,lico_pm,7
43,212,raw_pm,19
43,216,raw_ev,10
43,218,raw_md,16
43,222,lico_ev,12
43,222,raw_ev,26
43,230,raw_pm,15
43,233,raw_pm,22
43,236,raw_pm,38
43,238,raw_pm,26
43,249,raw_pm,15
43,250,lico_pm,67
43,250,raw_pm,99
43,251,lico_ev,26
43,251,raw_ev,26
43,252,lico_ev,18
43,252,raw_ev,43
43,252,raw_md,74
43,253,raw_pm,5
43,254,raw_pm,54
43,257,raw_pm,59
43,258,raw_ev,47
43,258,raw_pm,21
43,264,raw_pm,43
43,271,raw_pm,10
43,272,lico_md,33
43,272,raw_md,33
43,274,raw_ev,19
43,277,raw_pm,4
43,278,raw_pm,9
43,279,raw_md,13
43,281,raw_pm,74
43,282,raw_pm,15
43,285,raw_pm,26
43,295,raw_pm,7
43,297,raw_pm,13
43,312,raw_pm,26
43,313,raw_pm,41
43,314,raw_pm,47
43,319,raw_ev,11
43,328,raw_pm,46
43,350,raw_pm,51
43,372,lico_pm,20
43,372,raw_pm,20
43,374,raw_pm,13
43,383,raw_pm,47
43,398,lico_pm,3
43,398,raw_pm,39
43,400,raw_pm,19
43,410,raw_md,21
43,411,raw_pm,17
43,424,raw_pm,10
43,432,lico_pm,9
43,432,raw_pm,9
43,434,raw_pm,16
43,436,raw_pm,5
43,437,raw_pm,7
43,442,raw_pm,53
43,443,lico_pm,55
43,443,raw_ev,35
43,443,raw_md,12
43,443,raw_pm,79
43,450,raw_ev,13
43,450,raw_pm,29
43,452,raw_pm,38
43,454,lico_pm,24
43,454,raw_pm,90
43,456,raw_pm,32
43,457,raw_pm,11
43,464,raw_pm,37
43,466,raw_pm,32
43,467,raw_pm,26
43,478,raw_pm,10
43,481,raw_pm,42
43,490,lico_md,20
43,490,raw_md,20
43,490,raw_pm,29
43,491,lico_pm,19
43,491,raw_pm,45
43,497,raw_pm,59
43,503,raw_pm,12
43,510,raw_pm,47
43,512,raw_pm,78
43,517,raw_pm,24
43,520,raw_pm,13
43,522,raw_pm,17
43,524,lico_pm,16
43,524,raw_pm,108
43,528,raw_am,42
43,532,lico_pm,16
43,532,raw_pm,16
43,536,raw_pm,32
43,538,raw_pm,24
43,539,raw_md,47
43,539,raw_pm,47
43,544,raw_pm,6
43,552,lico_pm,14
43,552,raw_pm,14
43,559,lico_ev,27
43,559,raw_ev,27
43,559,raw_pm,30
43,567,raw_pm,23
43,585,raw_pm,13
43,588,lico_pm,12
43,588,raw_pm,12
43,591,raw_pm,4
43,595,raw_pm,7
43,617,lico_pm,27
43,617,raw_pm,27
44,17,raw_pm,14
44,21,raw_ev,38
44,34,lico_pm,14
44,34,raw_pm,14
44,37,raw_am,15
44,38,raw_pm,30
44,51,lico_md,15
44,51,raw_md,15
44,52,raw_pm,29
44,54,raw_am,5
44,55,raw_md,39
44,55,raw_pm,12
44,57,raw_am,30
44,64,raw_pm,33
44,65,raw_am,35
44,67,raw_pm,13
44,68,raw_pm,17
44,71,lico_md,12
44,71,raw_md,12
44,72,lico_pm,30
44,72,raw_pm,61
44,115,raw_ev,34
44,182,raw_md,39
44,195,raw_am,31
44,195,raw_pm,58
44,197,lico_md,38
44,197,raw_md,38
44,200,raw_md,18
44,204,raw_am,41
44,211,raw_pm,36
44,258,raw_pm,12
44,273,raw_pm,5
44,374,lico_pm,14
44,374,raw_pm,14
44,413,lico_pm,9
44,413,raw_pm,9
44,448,raw_pm,24
44,450,raw_ev,35
44,454,raw_pm,29
44,540,raw_ev,10
44,620,raw_pm,35
45,21,lico_pm,21
45,21,raw_pm,37
45,25,raw_ev,14
45,25,raw_pm,42
45,26,lico_md,60
45,26,raw_md,60
45,30,lico_pm,18
45,30,raw_pm,18
45,35,raw_md,13
45,35,raw_pm,13
45,36,raw_md,40
45,36,raw_pm,47
45,37,raw_am,21
45,38,lico_ev,50
45,38,raw_ev,63
45,38,raw_pm,10
45,45,lico_md,15
45,45,raw_md,15
45,46,lico_pm,43
45,46,raw_pm,43
45,51,raw_am,53
45,52,lico_pm,125
45,52,raw_md,34
45,52,raw_pm,202
45,53,raw_am,31
45,54,raw_md,62
45,54,raw_pm,22
45,57,raw_am,29
45,60,raw_pm,20
45,65,raw_md,18
45,65,raw_pm,20
45,66,raw_md,31
45,66,raw_pm,32
45,67,raw_pm,21
45,71,raw_pm,24
45,72,raw_md,53
45,76,raw_pm,35
45,78,raw_pm,6
45,84,lico_pm,7
45,84,raw_pm,24
45,89,raw_pm,73
45,90,raw_pm,20
45,92,raw_ev,18
45,94,raw_pm,7
45,96,raw_pm,5
45,97,lico_pm,100
45,97,raw_pm,100
45,99,raw_pm,39
45,103,raw_md,5
45,105,raw_md,13
45,105,raw_pm,33
45,108,raw_pm,17
45,114,raw_pm,20
45,116,raw_am,101
45,118,raw_pm,11
45,119,raw_md,24
45,119,raw_pm,27
45,120,raw_pm,5
45,122,raw_md,9
45,124,raw_pm,5
45,125,raw_ev,22
45,131,lico_ev,24
45,131,raw_ev,24
45,134,raw_pm,30
45,139,raw_md,11
45,145,lico_pm,27
45,145,raw_pm,27
45,147,raw_pm,6
45,152,raw_pm,53
45,162,raw_ev,23
45,164,raw_pm,8
45,166,raw_ev,7
45,166,raw_pm,10
45,171,raw_pm,16
45,172,raw_pm,29
45,177,lico_pm,25
45,177,raw_pm,45
