stop_id,stop_name,stop_lat,stop_lon
13455334,Brimley Rd S / Barkdene Hills,43.715235731,-79.239107454
13449888,Milvan Dr / Penn Dr,43.755270179,-79.558115935
13445128,Steeles Ave W / Hidden Trl,43.788647727,-79.463188427
13466500,Stephanie St / Mc Caul St,43.651497803,-79.390287522
13451634,Eglinton Ave E / Torrance Rd,43.739530046,-79.235256529
13468871,Kipling Ave / Olivewood Rd,43.635527794,-79.532740462
13450148,Martin Grove Rd / Cabernet Crcl / Gihon Spring Dr,43.754027283,-79.600052957
13444959,Sheppard Ave E / Harrisfarm Gt,43.787132536,-79.270495085
13444486,Ellesmere Rd / Calverley Trl,43.789355246,-79.17673592
13468440,Atlantic Ave / Liberty St,43.638308393,-79.420575138
13445192,Kingslake Rd / Van Horne Ave,43.786618784,-79.345354494
13453863,Lawrence Ave E / Wanless Cres / Ww E Wanless N Lawrence,43.727790715,-79.389531457
13444899,Finch Ave E / Pineway Blvd / Alamosa Dr,43.78914941,-79.373287219
13448318,Ellesmere Rd / Principal Rd,43.762586996,-79.294701977
13455043,Kipling Ave / Snaresbrook Dr,43.721701103,-79.571511092
13454852,Humberwood Blvd / Arborwood Dr,43.723511381,-79.619040815
13455420,Mount Pleasant Rd / Stibbard Ave,43.716941713,-79.393604046
13459903,Mortimer Ave / Linsmore Cres,43.689355104,-79.332264396
13444498,Milner Ave / Progress Ave,43.790191474,-79.234178581
13448069,Don Mills Rd / Graydon Hall Pl,43.765287174,-79.34695296
13450111,Midland Ave / Prudential Dr,43.749693273,-79.264462735
13445680,Progress Ave / Production Dr,43.780742082,-79.238766993
13453372,Dalraith Rd / Calvington Dr,43.731973692,-79.4906865
13458112,Kipling Ave / Kipling N 409 E Ramp / Ronson Dr / Greensboro Dr,43.702592378,-79.562375047
13470305,Brown's Line / Valermo Dr,43.60602451,-79.547135659
13442440,Warden Ave / Bamburgh Crcl,43.811636552,-79.323414235
13461343,St Clair Ave W / Vaughan Rd,43.682772604,-79.420223587
13462203,Strathcona Ave / Jones Ave,43.676875271,-79.338872136
13453187,Keele St / Keelegate Dr,43.733122391,-79.483603107
13454935,Highway 27 S / Queen's Plate Dr,43.722743769,-79.598217008
13445220,East Ave / Wheeling Dr,43.783057295,-79.132612244
13454407,Don Mills Rd / Wynford Dr,43.723024789,-79.339613164
13457301,Roselawn Ave / Chaplin Cres,43.705681013,-79.423987378
13467726,Morningside Ave / Windermere Ave,43.644940085,-79.47839522
13462831,Bathurst St / Bridgman Ave,43.67433882,-79.414849302
13443039,Don Mills Rd / Cliffwood Rd,43.804909917,-79.3547095
13462564,Williamson Rd / Southwood Dr,43.674204844,-79.296219511
14184392,Finch Ave E / Blackbird Gt,43.816926986,-79.224306837
13463447,Broadview Ave / Withrow Ave,43.669706839,-79.353215809
13448718,Kennedy Rd / Munham Gt,43.75935259,-79.278678543
13444956,Steeles Ave W / Black Hawkway,43.789847553,-79.457635003
13449122,York Mills Rd / Lochinvar Cres,43.757447722,-79.339443723
13464573,Dupont St / Osler St / West Toronto Rail Path Trl,43.664569597,-79.456593275
13462686,Weston Rd / Gunns Rd,43.675918102,-79.470392328
13467163,Bay St / Wellington St W,43.647334765,-79.379729142
13457915,Hillsdale Ave W / Oriole Pkwy,43.701843053,-79.404844827
13449067,Sheppard Ave W / Senlac Rd,43.758950435,-79.422559631
13467650,Queen St W / Shaw St,43.644725611,-79.416303469
20058480,The Pond Rd / Seneca Lane,43.770527362,-79.499986476
13448481,Birchmount Rd / Canadian Rd,43.761373236,-79.290523849
13453576,Martin Grove Rd / John Garland Blvd,43.732022688,-79.589423264
13444278,Finch Ave E / Au Large Blvd / Finch E 404 S Ramp / Seneca Hill Dr,43.79363069,-79.350441326
13454987,Wilson Ave / Epic Lane Rd,43.72124327,-79.506267686
13443752,Finch Ave E / Bridletowne Crcl,43.797487517,-79.312313933
13460821,Wincott Dr / The Westway,43.687388587,-79.549775582
13444861,Clipper Rd / Taverly Rd / Van Horne Ave,43.788804289,-79.331587428
13446928,Beechgrove Dr / Janellan Ter,43.770017011,-79.159677084
13463389,St James Ave / Parliament St,43.670258345,-79.370407158
13444903,McCowan Rd / Pitfield Rd / Invergordon Ave,43.78739255,-79.257281791
13465109,Queen St E / Boulton Ave / Woodgreen Pl,43.659580909,-79.34674384
13443970,Finch Ave E / Bridletowne Crcl,43.795851462,-79.319312838
13468797,Berry Rd / Ballacaine Dr,43.635688966,-79.495621066
13466636,Bay St / Temperance St,43.6505663,-79.381070998
13454124,Kennedy Rd / Foxridge Dr,43.724093616,-79.264487213
13445320,Lawson Rd / Highland Creek Overpass,43.782693959,-79.166376724
13466833,Dundas St W / Shaw St,43.649825342,-79.418288394
13459957,Eglinton Ave W / Richardson Ave,43.690977775,-79.471515197
13464647,Wellesley Queens Pr S Ramp / Queens Pr S Wellesley Ramp / Wellesley St W / Queen's Park Trl,43.663161873,-79.392697435
13449744,St Regis Cres N / St Regis Cres,43.755189466,-79.485706929
13460679,Epping St / The Westway,43.688046692,-79.546119101
13450866,Arleta Ave / Grandravine Dr / Futura Parkette Trl,43.748078032,-79.508056426
13441692,Middlefield Rd / Ingleton Blvd / Passmore Ave,43.827379661,-79.265244121
13444720,Neilson Rd / Military Trl,43.787972625,-79.208343312
13468182,Parkside Dr / Spring Rd,43.64098631,-79.454654456
13443374,Birchmount Rd / Silver Springs Blvd / L'Amoreaux Dr / West Highland Creek,43.800647235,-79.307066735
13466944,Rathburn Rd / Renforth Dr,43.651408818,-79.579500785
13444260,Finch Ave E / Cherokee Blvd,43.793528703,-79.336983581
13448187,Kingston Rd / Galloway Rd,43.762014238,-79.194741656
13445620,Steeles Ave W / Alness St,43.784700209,-79.48105779
13462183,Tyrrel Ave / Christie St,43.678218227,-79.424277361
13460701,Mortimer Ave / Carlaw Ave,43.685302342,-79.349886355
30113231,Yorkland Blvd / Smooth Rose Crt,43.773666658,-79.332734174
13448996,Parkwoods Village Dr / Combermere Dr,43.758051019,-79.319196159
13470192,Evans Ave / Gair Dr,43.609932672,-79.552148386
13463084,Broadview Ave / Millbrook Cres,43.672008823,-79.354932075
13447205,Hullmar Dr / Wheelwright Cres,43.773317096,-79.52427223
13446436,Brimley Rd / Progress Ave,43.775281649,-79.263183619
13458728,Moore Ave / Orchard Grn,43.69622196,-79.374450258
13455144,Linkwood Lane / Shady Golfway,43.717740363,-79.326551794
13443095,Sheppard Ave E / Morningside Ave,43.801974588,-79.199771823
13465121,Lake Shore Blvd E / Leslie St,43.659235487,-79.32843643
13465333,Rathburn Rd / Remington Dr,43.660720368,-79.539061215
13460246,Vaughan Rd / Humewood Dr,43.688803816,-79.428316614
13442796,Tapscott Rd / Blackwell Ave,43.8055793,-79.220924523
13470377,Horner Ave / Beta St,43.603208394,-79.538539609
13457802,Millwood Rd / Village Station Rd,43.701844303,-79.357453923
13458203,Weston Rd / King Street Cres / King St,43.701370738,-79.520678199
13468303,Queen St W / Sorauren Ave,43.639739844,-79.440964082
13452613,Maniza Rd / Home Rd,43.736728064,-79.465101949
13467238,Burnhamthorpe Rd / Appleby Rd,43.649177567,-79.547376553
13456290,Gateway Blvd / Sunny Glenway,43.710752771,-79.331235814
13460964,Pottery Rd / Mortimer Ave / Broadview Ave,43.683931608,-79.356949291
13458634,Belfield Rd / 27 N Belfield E Ramp / Belfield W 27 N Ramp / City View Dr,43.699550856,-79.585836462
13450231,Sheppard Ave W / Wilson Heights Blvd,43.751663147,-79.456751183
13461907,Kipling Ave / Clement Rd / Hunting Ridge,43.681379168,-79.552811195
13465273,College St / Mc Caul St,43.659199934,-79.393484529
13461238,Weston Rd / Lambton Ave,43.684229406,-79.483999735
13464892,Wallace Ave / Lansdowne Ave,43.662359098,-79.444416608
13444996,Van Horne Ave / Hobart Dr,43.788016805,-79.349699012
13468857,Berry Rd / Minstrel Dr,43.635184937,-79.497846789
13459487,Paulson Rd / Trethewey Dr,43.693707366,-79.482245618
13459195,Scarlett Rd / Raymore Dr,43.695820025,-79.52058908
13448247,Sheppard Ave E / Longmore St,43.764583218,-79.397053542
13443806,Kittery Blvd / Huntingwood Dr,43.796542073,-79.286379561
13449683,Underhill Dr / Brookbanks Dr,43.75340153,-79.327843997
13454971,Warden Ave / Upton Rd,43.718235293,-79.283628807
13444181,Conlins Rd / Challenger Crt,43.791963476,-79.184822366
13459076,Weston Rd / Denison Rd E / Denison Rd W,43.696237418,-79.508199428
13469875,Royal York Rd / Portland St,43.619063419,-79.499587599
13442417,Finch Ave E / Tiffield Rd / Scottfield Dr,43.810854996,-79.252915741
13445966,Flint Rd / Alness St,43.781939209,-79.478165413
13441683,Markham Rd / Turbina Ave,43.827313275,-79.249304095
13444211,Sheppard Ave E / Massie St,43.79253403,-79.245208757
13454771,Elmhurst Dr / Cromarty Dr,43.723393765,-79.562692963
13461753,Meridian Rd / Skyway Ave,43.682574154,-79.581932392
13442204,McGinty Pl / Crow Trl,43.813638686,-79.228629642
13445637,Don Mills Rd E / Godstone Rd,43.78276788,-79.349125073
13463579,Renforth Dr / Convair Dr,43.67218926,-79.593301545
13448931,Finch Ave W / Sentinel Rd,43.761063196,-79.500004231
13444470,Neilson Rd / Keeler Blvd / Oakmeadow Blvd,43.790042275,-79.211630691
13464467,Dundas St W / Willard Ave,43.665641552,-79.488539728
13443821,Sheppard Ave E / Gateforth Dr,43.795594734,-79.230321825
13446617,Supertest Rd / Alness St,43.776807392,-79.474451436
13443768,Shorting Rd / Nugget Ave,43.796399158,-79.250940874
20166260,Warden Ave / Roper Rd,43.714232444,-79.281936469
13464453,Dundas St W / Gilmour Ave,43.665563119,-79.478957952
13458526,Danforth Rd / McDonald Ave,43.695873018,-79.275619393
13465286,Sanctbury Pl / Eringate Dr,43.661573343,-79.578869401
13453325,Eglinton Ave E / Thermos Rd,43.729257441,-79.281238385
13450610,Martin Grove Rd / Silverstone Dr,43.750901845,-79.598598077
13464874,Lloyd Manor Rd / North Heights Rd,43.663809705,-79.549553904
13462947,Davenport Rd / Salem Ave N,43.673974243,-79.437140982
13452795,Greenland Rd / The Donway E,43.733796733,-79.339933588
13449421,Chesswood Dr / Steeprock Dr,43.757218383,-79.475080493
13458216,Martin Grove Rd / Belfield Rd,43.701948265,-79.575632741
13464249,Kipling Ave / Prince George Dr,43.667654122,-79.546660204
13461471,St Clair Ave W / Wychwood Ave,43.682143143,-79.423452951
13447951,Finch Ave W / Champagne Dr / Alness St,43.767826452,-79.47148067
13448007,Steeles Ave W / Barmac Dr,43.768566898,-79.55498811
13461913,Eglinton Ave W / Russell Rd / Eden Valley Dr,43.68108973,-79.532826569
13448105,Victoria Park Ave / Terraview Blvd / Farm Greenway,43.764515225,-79.31816426
14171575,Steeles Ave E / Silver Star Blvd,43.825318593,-79.300075952
13457922,Etobicoke N Go Sta / Belfield Rd,43.703949389,-79.566847086
13468803,Lake Shore Blvd W / Strachan Ave / Remembrance Dr,43.634442964,-79.408745847
13463362,St Clair Ave W / Old Stock Yards Rd / Gunns Rd,43.671781455,-79.471124017
13448127,Woodsworth Rd / Northey Dr,43.765031998,-79.370006587
13450334,Kennedy Rd / Flora Dr,43.748408189,-79.27460762
13458643,Wolverton Ave / Donlands Ave,43.696275947,-79.345822271
13441830,Bingley Rd / Old Finch Ave / Kengate Dr,43.82155209,-79.204084803
13452625,Wilson Heights Blvd / Goodwill Ave,43.736400698,-79.449222406
13462866,Scarlett Rd / Clairton Cres,43.67537544,-79.505825416
13460112,Cosburn Ave / Broadview Ave,43.688547184,-79.355266224
13462958,Avenue Rd / Tranby Ave,43.673351801,-79.396027927
13441912,Markham Rd / Nashdene Rd,43.820238953,-79.246187426
13466027,Kipling Ave / Bywood Dr,43.656575547,-79.541777501
13450944,Arrow Rd / Deerhide Cres,43.747922272,-79.530774944
13465244,Varsity Rd / Pasadena Gdns,43.660796495,-79.497348482
13450205,Sheppard Ave W / Yukon Lane / Kodiak Cres,43.751924475,-79.467219833
13441776,Markham Rd / McNicoll Ave,43.823997965,-79.247817007
13469747,Grand Ave / Melrose St,43.621705112,-79.491884555
13451254,Eglinton Ave E / Mason Rd,43.741792728,-79.225162663
13469719,The Queensway / St Lawrence Ave,43.622643445,-79.51909386
13464781,Renforth Dr / Gentian Dr,43.664891732,-79.585624119
13447551,Ellesmere Rd,43.767555096,-79.272819041
13470366,Horner Ave / Delta St,43.603737451,-79.536174709
13441815,Old Finch Ave / Morningview Trl / Valley Centre Dr,43.822055346,-79.201938413
13450698,Arrow Rd / Deerhide Cres,43.749487873,-79.532792352
13467882,Queen St W / Beaconsfield Ave,43.643016998,-79.424798449
13454800,Humberwood Blvd / Kingsplate Cres,43.723888289,-79.61584949
13460154,Farnboro Rd / Attwell Dr,43.691451991,-79.587631753
13445345,Bobmar Rd / Military Trl,43.782669672,-79.17727695
13468356,Bloor St W / Aukland Rd,43.640641448,-79.540627325
13442071,Steeles Ave E / Firebrace Rd,43.817878414,-79.33208377
13449203,Kenhar Dr / Fenmar Dr,43.759813022,-79.549550352
14069693,Rockcliffe Blvd / Rockcliffe Crt,43.675100898,-79.488611748
13451268,Leslie St / Bond Ave,43.743691856,-79.358026877
13454661,Wilson Ave / Lexfield Ave / Highview Ave,43.723357328,-79.496770824
20046140,Albion Rd / Armel Crt,43.721271824,-79.545715251
13459870,Islington Ave / Winnipeg Rd,43.692439761,-79.54459632
13457866,Mystic Ave / Mack Ave,43.700216352,-79.27242871
13453266,Finch Ave W / Humber College Blvd,43.734097123,-79.609913046
13458311,Eglinton Ave W / Westover Hill Rd,43.699434707,-79.432868317
13456949,Rumsey Rd / McRae Dr,43.707160107,-79.367467336
13467182,Villiers St / Cherry St / Martin Goodman Trl,43.646882064,-79.353735404
13454428,Islington Ave / Gosfield Gt,43.725902012,-79.560204303
13448551,Dufferin St / Stanstead Dr,43.763286064,-79.465699372
13463735,Dufferin St / Geary Ave,43.669414553,-79.439465635
13444753,Lawson Rd / Cedarview Dr,43.786794273,-79.153935986
13457239,Elswick Rd / Parkview Hill Cres,43.704609397,-79.323315162
13455811,Eglinton Ave E / Don Avon Dr,43.714089409,-79.362317425
13443245,Morningside Ave / Milner Ave,43.800280458,-79.199080311
13445262,Morrish Rd / Old Kingston Rd,43.783306268,-79.17064352
13445039,Ellesmere Rd / Morningside Ave,43.785344331,-79.193342308
13456486,Cranfield Rd / Curity Ave,43.709255387,-79.314269531
13442585,Finch Ave E / Sandhurst Crcl,43.808825311,-79.262775984
13466531,Lynd Ave / Howard Park Ave / Dundas St W,43.652115998,-79.448086936
13452166,Carnforth Rd / Teak Ave,43.737440139,-79.317836442
13455700,Don Mills Rd / Gateway Blvd / West Don River Trl,43.714403694,-79.336350999
13463641,Scarlett Rd / Ellins Ave,43.670803301,-79.502883511
13455339,Deauville Lane / Grenoble Dr,43.716575051,-79.330378573
13458006,Eglinton Ave W / Old Forest Hill Rd,43.701508449,-79.423140016
13445796,Kennedy Rd / Cowdray Crt,43.780515332,-79.28689933
13442559,McLevin Ave / John Tabor Trl / Fawcett Trl,43.808354309,-79.206531709
13455749,Lawrence Ave W / Marlee Ave,43.715615626,-79.446520825
13449445,St Regis Cres N / Bakersfield St,43.757154315,-79.480860383
13464614,Queen St E / Berkshire Ave,43.662573133,-79.333304158
14659127,Weston Rd / Birdstone Cres,43.674127735,-79.469361583
13450163,Kennedy Rd / Lawrence Ave E,43.749497973,-79.274934957
13450391,Lawrence Ave E / Canlish Rd,43.748178366,-79.281442281
13448866,Dufferin St / Overbrook Pl / Steeprock Dr,43.761042252,-79.465211802
13441893,Finchdene Sq / Pullman Crt,43.820403527,-79.23797027
13459377,Weston Rd / Clouston Ave,43.694710449,-79.506379682
13462444,Bedford Rd / Dupont St,43.676373249,-79.400547725
13446406,Lawrence Ave E / Beechgrove Dr,43.773893844,-79.161785661
13447994,Signet Dr / Garyray Dr,43.768450938,-79.542308589
13445484,McCowan Rd / 401 C W Mccowan Rd S Ramp,43.782737762,-79.255461918
13442196,Morningside Ave / Morningview Trl / John Stoner Dr,43.81333912,-79.206396093
13464524,Hoskin Ave / Harbord St / St George St,43.664109446,-79.398444699
13448547,Markham Rd / Lawrence Ave E,43.759822656,-79.225324349
13468584,Bathurst St / Lake Shore Blvd W,43.636484714,-79.399649677
13457565,O'Connor Dr / Glenwood Cres,43.70267092,-79.315769429
13443615,Bayview Ave / Clearcrest Ave,43.799952737,-79.395379837
13467963,Seaforth Ave / MacDonell Ave,43.642461457,-79.438750989
13470217,Brown's Line / Evans Browns Li Ramp,43.609009482,-79.548313114
13456011,Spanbridge Rd / Linkwood Lane / Vicora Linkway / Pavane Linkway,43.712363445,-79.324497348
13463408,Queen St E / Kippendavie Ave,43.669175214,-79.303877044
14184384,Neilson Rd / Neilson Park Dr,43.814509039,-79.226802332
13467368,Lansdowne Ave / Rideau Ave,43.646970245,-79.439153252
13460466,Black Creek Dr / Eglinton Ave W,43.688368362,-79.482878351
13450532,Kingston Rd / Scarborough Golf Club Rd,43.746002638,-79.20934926
13462655,Kipling Ave / Eglinton Ave W,43.67717874,-79.550891235
13464598,Renforth Dr / Eglinton Ave W,43.666100958,-79.58767597
13442063,Sewell's Rd / Morningside Ave,43.816332663,-79.211174962
13445741,Charlottetown Blvd / Lawrence Ave E / Bridgeport Dr,43.778645958,-79.1408215
13448786,Lawrence Ave E / Greenbrae Crct / Greencedar Crct,43.758184772,-79.233077918
13466418,Bay St / Queen St W,43.651893769,-79.381718253
13442971,Steeles Ave E / Bestview Dr,43.80609056,-79.383395224
13459821,Eglinton Ave W / Gabian Way,43.691716099,-79.467696023
13468216,Queen St W / Jameson Ave,43.640451007,-79.437277192
13456415,St Clair Ave E / Westbourne Ave,43.709381813,-79.292882338
13448775,Birchmount Rd / Burcana Rd,43.759130156,-79.289590866
13456978,Eglinton Ave E / Dunfield Ave,43.707328018,-79.395492656
13443379,Murison Blvd / Milner Ave,43.799001661,-79.202302995
13451896,Yonge St / Mill St,43.740377262,-79.405913746
13441814,Kennedy Rd / Steeles Ave E,43.823689926,-79.307066646
13446743,Midland Ave / Progress Ave,43.77296599,-79.272986313
13458149,O'Connor Dr / Taylor Dr,43.699029476,-79.323630028
13452996,Turks Rd / Giltspur Dr,43.734829524,-79.510746284
13458244,Eglinton Ave W / Glen Cedar Rd,43.699851685,-79.430906411
13448917,Yonge St / Poyntz Ave,43.759947535,-79.410559919
13455959,Victoria Park Ave / Furnival Rd,43.712234393,-79.297404605
13460905,La Rose Ave / Arcade Dr,43.686472913,-79.516546068
13460183,Jane St / Bala Ave / Emmett Ave,43.690142332,-79.500601846
13462225,Casci Ave / Coxwell Ave,43.676533345,-79.320801549
13461915,Old Weston Rd / Rowntree Ave,43.680201715,-79.466009488
13461369,Meridian Rd / Skyway Ave,43.684819945,-79.583822516
13461403,Benlamond Ave / Main St,43.680741998,-79.298851295
13446836,Don Mills Rd / George Henry Blvd,43.773498419,-79.346462184
13448244,Yonge St / Upper Madison Ave,43.76481427,-79.411764603
13459300,Cosburn Ave / Linsmore Cres,43.692740399,-79.334555219
13469526,Kipling Ave / Jutland Rd,43.626303207,-79.528846265
13442793,Wickson Trl / John Tabor Trl / Brenyon Way,43.805540138,-79.211556893
13448759,Ellesmere Rd / Crosland Dr,43.759487176,-79.308292027
13466999,Bloor St W / Old Mill Rd / The Kingsway,43.650065077,-79.499214029
13444536,Morningside Ave / Military Trl,43.789277367,-79.194356152
13453496,Collingdale Rd / John Garland Blvd,43.73241332,-79.583820207
13454295,Alvinston Rd / Pharmacy Ave,43.723254421,-79.296598392
13445095,Kingston Rd / Old Kingston Rd / Highland Creek Overpass,43.784542978,-79.16874685
13442983,Eagle Point Rd / McNicoll Ave,43.805124269,-79.326363319
13444752,Maxome Ave / Cummer Ave,43.790528964,-79.401375051
20154546,Morningside Ave / 401 C W Morningside Ave N Ramp / Cinemart Dr,43.797829172,-79.197745489
13448504,Hullmar Dr / Ruthmar Cres,43.764470982,-79.526914516
13455026,Lawrence Ave W / Glen Rush Blvd,43.719941032,-79.426637405
13446835,Orton Park Rd / Brimorton Dr,43.771450833,-79.20874814
13459786,Vaughan Rd / Robina Ave,43.691540503,-79.438903068
13466281,Dixfield Dr / Wellesworth Dr,43.655331931,-79.573119598
13465313,Queen St E / Carroll St,43.658332335,-79.352239137
13446566,Steeles Ave W / Northwest Gt,43.777718189,-79.511092596
13456702,Rexdale Blvd / Brydon Dr,43.711547249,-79.571371481
13465418,Eringate Dr / Wellesworth Dr,43.660760782,-79.580869278
13456379,Culford Rd / Maple Leaf Dr,43.71236097,-79.490155818
13467144,Burnhamthorpe Rd / Burnhamthorpe Cres,43.649483827,-79.53093011
13458292,Bayview Ave / Sutherland Dr,43.698730978,-79.372503776
13446751,Steeles Ave W / Murray Ross Pkwy,43.776362447,-79.517010758
13442771,Innislawn Rd / McNicoll Ave,43.807377462,-79.31657135
13444029,Canmore Blvd / Parade Sq,43.793320285,-79.181584187
13453549,John Garland Blvd / Mosque Cres,43.732180736,-79.592087862
13469971,Evans Ave / Horner Ave / Horner Avenue Ramp,43.61699346,-79.518846506
13459489,King George's Dr / Trethewey Dr,43.693667778,-79.479363349
13454501,Albion Rd / Elmhurst Dr,43.725096859,-79.550565111
13449194,Sheppard Ave W / Easton Rd,43.758218962,-79.425737776
13459018,Denton Ave / St Dunstan Dr,43.693470675,-79.286200643
13449714,St Regis Cres / Bakersfield St,43.755320925,-79.480473668
13465522,Willard Ave / Annette St,43.658865144,-79.485286095
13444049,Canmore Blvd / Tarsus Cres,43.793165624,-79.184265199
13452740,Wilson Ave / Allingham Gdns,43.735582438,-79.44267059
13446120,Lawrence Ave E / Paulander Ave / Goldberry Sq,43.775969221,-79.152761071
13464821,Carlton St / Church St,43.661875723,-79.379374831
13442402,McLevin Ave / Prosperity Ptwy,43.81046804,-79.219549337
13446990,Lawrence Ave E / West Hill Dr,43.769840856,-79.179892778
13446221,Progress Ave / Grangeway Ave / Consilium Pl,43.776668136,-79.250536487
13470461,Twelfth St / Thirteenth St,43.600432717,-79.511138657
13468202,The West Mall / Civic Centre Crt,43.642248038,-79.566001654
13444673,Bayview Ave / Risebrough Ave,43.791127386,-79.393353808
13453421,Leslie St / Overland Dr,43.729781116,-79.353783751
13461199,Celestine Dr / The Westway,43.685365825,-79.55700914
13460132,Inwood Ave / Mortimer Ave,43.688178962,-79.337725547
14630472,Steeles Ave E / Staines Rd,43.841060674,-79.232198186
13442251,Markham Rd / Finch Ave E,43.812971092,-79.243076379
13453728,Barber Greene Rd / Embla St,43.727994291,-79.344337338
13466708,Queen St W / Duncan St,43.650232023,-79.389476678
13451957,Eglinton Ave E / Oswego Rd,43.737632016,-79.243741725
30017743,Steeles Ave E / Redlea Ave,43.824166412,-79.305083358
14660468,Sheppard Ave E / Ecopark Gt / Kingbird Grv,43.805614441,-79.183553249
30113634,Sheppard Ave E / Silver Maple Gt,43.778018104,-79.311038472
13458353,Avenue Rd / Chaplin Cres,43.69877858,-79.406156571
13452472,Thistle Down Blvd / Alhart Dr / Bridgenorth Cres,43.738677482,-79.552799752
13469206,Yarn Rd / The East Mall,43.632324406,-79.553736887
13445495,Lawrence Ave E / East Ave,43.780704879,-79.131624192
13457319,Millwood Rd / McRae Dr,43.704784494,-79.368129513
13465837,Lake Shore Blvd E / Carlaw Ave,43.654960889,-79.337434453
13448523,Duncan Mill Rd / Valleybrook Dr,43.761927074,-79.353194627
13466962,The Esplanade / George St S,43.648489384,-79.369766131
13443118,Durnford Rd / Sheppard Ave E / Atrium Lane,43.800914178,-79.150596654
13448955,Birchmount Rd / Ellendale Dr,43.757896038,-79.289072795
13468370,The Queensway / Glendale Ave,43.639339932,-79.451310186
13467444,Commissioners St / Cherry St / Martin Goodman Trl,43.645312498,-79.352481846
13456985,Gary Dr / Yelland St / Oak St,43.709077682,-79.527686572
13444456,Ellesmere Rd / Watson St,43.789613048,-79.175574283
13458075,Weston Rd / Fern Ave,43.702372421,-79.523790056
13465527,University Ave / Gerrard St W,43.657529566,-79.389489383
13450708,Lawrence Ave E / Crockford Blvd,43.746099341,-79.291270619
13452383,Eglinton Ave E / Huntington Ave,43.735074481,-79.255609315
13459739,Irving Rd / Yorktown Dr / Trethewey Dr,43.692394622,-79.477292059
13461075,Weston Rd / Dennis Ave,43.685082231,-79.485671419
13446781,Wildcat Rd / Canarctic Dr,43.775793559,-79.491175027
13444159,Don Mills Rd / Skymark Dr,43.794749492,-79.355235659
13444330,Sheppard Ave E / Shorting Rd,43.791741207,-79.248975624
13445404,Brian Dr / Pleasant View Dr,43.784513284,-79.333380059
13462841,Willowridge Rd / Earldown Dr,43.676338518,-79.570409377
13464273,Scarlett Rd / Bernice Cres,43.666905903,-79.499552403
13441706,Steeles Ave E / Ashcott St,43.827252269,-79.291746084
13469498,Dundas St W / Neilson Dr / West Mall Cres,43.6273428,-79.56237282
13450694,Leading Rd / Royalcrest Rd,43.750432909,-79.607410005
13468641,Berry Rd / Bell Manor Dr,43.637128786,-79.48898486
13457969,Wingold Ave / Lansdowne Ave,43.702260053,-79.459414434
13470207,Sherway Gardens Rd / The West Mall / Sherway Dr,43.609419438,-79.560275032
13463082,Highfield Rd / Gerrard St E,43.671580237,-79.325074871
13442715,Neilson Rd / Sewell's Rd / Tapscott Rd,43.80653698,-79.218654322
13457407,Ferris Rd / Curran Dr,43.703326337,-79.301887628
13454543,Lawrence Ave W / Elm Rd,43.72303155,-79.412108748
13449898,Sheppard Ave W / Kodiak Cres,43.754028254,-79.469662297
13455277,Orfus Rd / Dufflaw Rd,43.718792407,-79.463449938
13467944,Queen St W / Gladstone Ave / Sudbury St,43.642510051,-79.427159671
13449766,High Meadow Pl / Signet Dr,43.755734759,-79.53756758
13452491,Lawrence Ave E / Tremont Cres,43.735792306,-79.349952667
13448784,Fifeshire Rd / Carluke Cres / Caldy Crt,43.760494824,-79.388241856
13456074,Natal Ave / Park St,43.710913372,-79.253106032
13456636,Eglinton Ave E / Petman Ave,43.709455663,-79.384909344
13446900,Yorkland Blvd,43.772895891,-79.336236168
13454174,Bermondsey Rd / Old Eglinton Ave,43.724494608,-79.314123205
13452584,Albion Rd / Todd Brook Dr,43.73828603,-79.571648644
13455561,Northline Rd / Bermondsey Rd,43.714891866,-79.312453789
13444062,Markham Rd / Sheppard Ave E,43.793869815,-79.238752983
13446954,Ellesmere Rd / Borough Approach E,43.771305236,-79.255428288
13449875,Sheppard Ave W / Bakersfield St / Vitti St,43.754321263,-79.480286885
13444382,Port Union Rd / Lawson Rd / Fanfare Ave,43.789660309,-79.140916382
13450552,Finch Ave W / Jayzel Dr,43.750648622,-79.549075768
13448052,Lawrence Ave E / Susan St,43.763346832,-79.20884409
13448352,Signet Dr / Ormont Dr,43.765752277,-79.541213194
13446635,Triton Rd / Borough Dr,43.773612506,-79.2611327
13452922,Clock Tower Rd / Overland Dr / The Donway W,43.733013808,-79.346725698
13447078,Brisbane Rd / Martin Ross Ave,43.773558392,-79.476552909
30013028,Sheppard Ave E / Herons Hill Way,43.775522644,-79.335142195
13455887,Wicksteed Ave / Beth Nealson Dr,43.713377198,-79.34655896
13444732,Dunmurray Blvd / Huntingwood Dr,43.789332207,-79.306723881
13458383,Disco Rd / Attwell Dr,43.701078612,-79.595176982
20146478,Progress Ave / Schick Crt,43.774666845,-79.266007997
13468252,Kipling Ave / Bloor St W / Dundas St W,43.641454148,-79.535223812
13451876,Duncairn Rd / The Donway W,43.739673629,-79.346524868
13446629,Sheppard Ave E / Settlers Rd / Hickorynut Parkette Trl,43.774666567,-79.326699121
20056886,King St W / Joe Shuster Way,43.639723138,-79.423553302
13468541,Bloor St W / Shaver Ave N / Shaver Ave S,43.639029317,-79.547772814
13466454,Mill St / Cherry St,43.651329843,-79.357392038
