o_node,d_node,origin,destination,travel_time,date,period,trial
1130-0-4-12,1145-0-99-99,1130,1145,35.0,2020-01-02,EM,1
1153-0-4-12,1146-0-99-99,1153,1146,36.0,2020-01-02,EM,1
1382-0-4-12,1150-0-99-99,1382,1150,88.0,2020-01-02,EM,1
1133-0-4-12,1156-0-99-99,1133,1156,52.0,2020-01-02,EM,1
1572-0-4-12,1157-0-99-99,1572,1157,121.0,2020-01-02,EM,1
1544-0-4-12,1160-0-99-99,1544,1160,95.0,2020-01-02,EM,1
1176-0-4-12,1168-0-99-99,1176,1168,47.0,2020-01-02,EM,1
1212-0-4-12,1170-0-99-99,1212,1170,78.0,2020-01-02,EM,1
1588-0-4-12,1180-0-99-99,1588,1180,97.0,2020-01-02,EM,1
1595-0-4-12,1187-0-99-99,1595,1187,101.0,2020-01-02,EM,1
1186-0-4-12,1202-0-99-99,1186,1202,30.0,2020-01-02,EM,1
1223-0-4-12,1203-0-99-99,1223,1203,57.0,2020-01-02,EM,1
1139-0-4-12,1211-0-99-99,1139,1211,66.0,2020-01-02,EM,1
1166-0-4-12,1218-0-99-99,1166,1218,65.0,2020-01-02,EM,1
1523-0-4-12,1218-0-99-99,1523,1218,72.0,2020-01-02,EM,1
1554-0-4-12,1218-0-99-99,1554,1218,85.0,2020-01-02,EM,1
1620-0-4-12,1220-0-99-99,1620,1220,108.0,2020-01-02,EM,1
1197-0-4-12,1227-0-99-99,1197,1227,35.0,2020-01-02,EM,1
1233-0-4-12,1227-0-99-99,1233,1227,44.0,2020-01-02,EM,1
1560-0-4-12,1243-0-99-99,1560,1243,57.0,2020-01-02,EM,1
1575-0-4-12,1243-0-99-99,1575,1243,104.0,2020-01-02,EM,1
1224-0-4-12,1247-0-99-99,1224,1247,74.0,2020-01-02,EM,1
1251-0-4-12,1247-0-99-99,1251,1247,30.0,2020-01-02,EM,1
1524-0-4-12,1253-0-99-99,1524,1253,76.0,2020-01-02,EM,1
1383-0-4-12,1260-0-99-99,1383,1260,125.0,2020-01-02,EM,1
1110-0-4-12,1272-0-99-99,1110,1272,44.0,2020-01-02,EM,1
1250-0-4-12,1275-0-99-99,1250,1275,36.0,2020-01-02,EM,1
1144-0-4-12,1277-0-99-99,1144,1277,75.0,2020-01-02,EM,1
1347-0-4-12,1285-0-99-99,1347,1285,94.0,2020-01-02,EM,1
1431-0-4-12,1285-0-99-99,1431,1285,94.0,2020-01-02,EM,1
1544-0-4-12,1298-0-99-99,1544,1298,116.0,2020-01-02,EM,1
1131-0-4-12,1299-0-99-99,1131,1299,77.0,2020-01-02,EM,1
1271-0-4-12,1307-0-99-99,1271,1307,83.0,2020-01-02,EM,1
1290-0-4-12,1307-0-99-99,1290,1307,26.0,2020-01-02,EM,1
1353-0-4-12,1307-0-99-99,1353,1307,60.0,2020-01-02,EM,1
1458-0-4-12,1313-0-99-99,1458,1313,108.0,2020-01-02,EM,1
1124-0-4-12,1317-0-99-99,1124,1317,32.0,2020-01-02,EM,1
1326-0-4-12,1317-0-99-99,1326,1317,72.0,2020-01-02,EM,1
1133-0-4-12,1331-0-99-99,1133,1331,85.0,2020-01-02,EM,1
1177-0-4-12,1355-0-99-99,1177,1355,57.0,2020-01-02,EM,1
1110-0-4-12,1356-0-99-99,1110,1356,94.0,2020-01-02,EM,1
1039-0-4-12,1357-0-99-99,1039,1357,113.0,2020-01-02,EM,1
1385-0-4-12,1358-0-99-99,1385,1358,72.0,2020-01-02,EM,1
1021-0-4-12,1361-0-99-99,1021,1361,104.0,2020-01-02,EM,1
1062-0-4-12,1371-0-99-99,1062,1371,115.0,2020-01-02,EM,1
1173-0-4-12,1378-0-99-99,1173,1378,89.0,2020-01-02,EM,1
1232-0-4-12,1378-0-99-99,1232,1378,125.0,2020-01-02,EM,1
1342-0-4-12,1378-0-99-99,1342,1378,72.0,2020-01-02,EM,1
1351-0-4-12,1379-0-99-99,1351,1379,82.0,2020-01-02,EM,1
1021-0-4-12,1386-0-99-99,1021,1386,92.0,2020-01-02,EM,1
1249-0-4-12,1388-0-99-99,1249,1388,120.0,2020-01-02,EM,1
1396-0-4-12,1388-0-99-99,1396,1388,59.0,2020-01-02,EM,1
1538-0-4-12,1388-0-99-99,1538,1388,120.0,2020-01-02,EM,1
1445-0-4-12,1391-0-99-99,1445,1391,43.0,2020-01-02,EM,1
1265-0-4-12,1393-0-99-99,1265,1393,104.0,2020-01-02,EM,1
1531-0-4-12,1393-0-99-99,1531,1393,100.0,2020-01-02,EM,1
1173-0-4-12,1394-0-99-99,1173,1394,84.0,2020-01-02,EM,1
1401-0-4-12,1395-0-99-99,1401,1395,41.0,2020-01-02,EM,1
1140-0-4-12,1402-0-99-99,1140,1402,68.0,2020-01-02,EM,1
1173-0-4-12,1402-0-99-99,1173,1402,93.0,2020-01-02,EM,1
1400-0-4-12,1402-0-99-99,1400,1402,29.0,2020-01-02,EM,1
1415-0-4-12,1402-0-99-99,1415,1402,62.0,2020-01-02,EM,1
1423-0-4-12,1411-0-99-99,1423,1411,68.0,2020-01-02,EM,1
1407-0-4-12,1415-0-99-99,1407,1415,40.0,2020-01-02,EM,1
1606-0-4-12,1415-0-99-99,1606,1415,97.0,2020-01-02,EM,1
1381-0-4-12,1421-0-99-99,1381,1421,52.0,2020-01-02,EM,1
1041-0-4-12,1423-0-99-99,1041,1423,67.0,2020-01-02,EM,1
1062-0-4-12,1442-0-99-99,1062,1442,64.0,2020-01-02,EM,1
1482-0-4-12,1472-0-99-99,1482,1472,43.0,2020-01-02,EM,1
1538-0-4-12,1476-0-99-99,1538,1476,64.0,2020-01-02,EM,1
1583-0-4-12,1481-0-99-99,1583,1481,44.0,2020-01-02,EM,1
1524-0-4-12,1486-0-99-99,1524,1486,42.0,2020-01-02,EM,1
1531-0-4-12,1490-0-99-99,1531,1490,52.0,2020-01-02,EM,1
1366-0-4-12,1492-0-99-99,1366,1492,123.0,2020-01-02,EM,1
1579-0-4-12,1492-0-99-99,1579,1492,38.0,2020-01-02,EM,1
1513-0-4-12,1503-0-99-99,1513,1503,41.0,2020-01-02,EM,1
1021-0-4-12,1519-0-99-99,1021,1519,54.0,2020-01-02,EM,1
1495-0-4-12,1529-0-99-99,1495,1529,89.0,2020-01-02,EM,1
1428-0-4-12,1530-0-99-99,1428,1530,108.0,2020-01-02,EM,1
1443-0-4-12,1530-0-99-99,1443,1530,77.0,2020-01-02,EM,1
1577-0-4-12,1536-0-99-99,1577,1536,84.0,2020-01-02,EM,1
1569-0-4-12,1543-0-99-99,1569,1543,91.0,2020-01-02,EM,1
1182-0-4-12,1544-0-99-99,1182,1544,98.0,2020-01-02,EM,1
1021-0-4-12,1545-0-99-99,1021,1545,54.0,2020-01-02,EM,1
1515-0-4-12,1561-0-99-99,1515,1561,44.0,2020-01-02,EM,1
1245-0-4-12,1582-0-99-99,1245,1582,71.0,2020-01-02,EM,1
1154-0-4-12,1599-0-99-99,1154,1599,123.0,2020-01-02,EM,1
1562-0-4-12,1607-0-99-99,1562,1607,50.0,2020-01-02,EM,1
1436-0-4-12,1081-0-99-99,1436,1081,90.0,2020-01-02,EM,1
1506-0-4-28,1002-0-99-99,1506,1002,78.0,2020-01-02,EM,2
1126-0-4-28,1006-0-99-99,1126,1006,78.0,2020-01-02,EM,2
1243-0-4-28,1021-0-99-99,1243,1021,62.0,2020-01-02,EM,2
1382-0-4-28,1021-0-99-99,1382,1021,104.0,2020-01-02,EM,2
1571-0-4-28,1021-0-99-99,1571,1021,126.0,2020-01-02,EM,2
1232-0-4-28,1022-0-99-99,1232,1022,54.0,2020-01-02,EM,2
1175-0-4-28,1023-0-99-99,1175,1023,66.0,2020-01-02,EM,2
1018-0-4-28,1034-0-99-99,1018,1034,28.0,2020-01-02,EM,2
1518-0-4-28,1034-0-99-99,1518,1034,83.0,2020-01-02,EM,2
1590-0-4-28,1034-0-99-99,1590,1034,101.0,2020-01-02,EM,2
1250-0-4-28,1035-0-99-99,1250,1035,65.0,2020-01-02,EM,2
1214-0-4-28,1036-0-99-99,1214,1036,40.0,2020-01-02,EM,2
1219-0-4-28,1036-0-99-99,1219,1036,50.0,2020-01-02,EM,2
1574-0-4-28,1036-0-99-99,1574,1036,105.0,2020-01-02,EM,2
1591-0-4-28,1036-0-99-99,1591,1036,96.0,2020-01-02,EM,2
1131-0-4-28,1037-0-99-99,1131,1037,69.0,2020-01-02,EM,2
1238-0-4-28,1037-0-99-99,1238,1037,61.0,2020-01-02,EM,2
1285-0-4-28,1037-0-99-99,1285,1037,43.0,2020-01-02,EM,2
1406-0-4-28,1037-0-99-99,1406,1037,76.0,2020-01-02,EM,2
1131-0-4-28,1038-0-99-99,1131,1038,66.0,2020-01-02,EM,2
1389-0-4-28,1038-0-99-99,1389,1038,89.0,2020-01-02,EM,2
1422-0-4-28,1038-0-99-99,1422,1038,65.0,2020-01-02,EM,2
1559-0-4-28,1038-0-99-99,1559,1038,96.0,2020-01-02,EM,2
1076-0-4-28,1042-0-99-99,1076,1042,40.0,2020-01-02,EM,2
1245-0-4-28,1042-0-99-99,1245,1042,60.0,2020-01-02,EM,2
1090-0-4-28,1043-0-99-99,1090,1043,43.0,2020-01-02,EM,2
1427-0-4-28,1043-0-99-99,1427,1043,70.0,2020-01-02,EM,2
1250-0-4-28,1045-0-99-99,1250,1045,45.0,2020-01-02,EM,2
1214-0-4-28,1046-0-99-99,1214,1046,29.0,2020-01-02,EM,2
1411-0-4-28,1046-0-99-99,1411,1046,82.0,2020-01-02,EM,2
1313-0-4-28,1047-0-99-99,1313,1047,48.0,2020-01-02,EM,2
1520-0-4-28,1047-0-99-99,1520,1047,68.0,2020-01-02,EM,2
1574-0-4-28,1049-0-99-99,1574,1049,105.0,2020-01-02,EM,2
1252-0-4-28,1050-0-99-99,1252,1050,50.0,2020-01-02,EM,2
1522-0-4-28,1050-0-99-99,1522,1050,75.0,2020-01-02,EM,2
1280-0-4-28,1051-0-99-99,1280,1051,44.0,2020-01-02,EM,2
1328-0-4-28,1051-0-99-99,1328,1051,74.0,2020-01-02,EM,2
1266-0-4-28,1052-0-99-99,1266,1052,44.0,2020-01-02,EM,2
1447-0-4-28,1052-0-99-99,1447,1052,66.0,2020-01-02,EM,2
1464-0-4-28,1052-0-99-99,1464,1052,79.0,2020-01-02,EM,2
1495-0-4-28,1052-0-99-99,1495,1052,96.0,2020-01-02,EM,2
1538-0-4-28,1052-0-99-99,1538,1052,61.0,2020-01-02,EM,2
1591-0-4-28,1055-0-99-99,1591,1055,99.0,2020-01-02,EM,2
1425-0-4-28,1056-0-99-99,1425,1056,72.0,2020-01-02,EM,2
1444-0-4-28,1056-0-99-99,1444,1056,49.0,2020-01-02,EM,2
1619-0-4-28,1056-0-99-99,1619,1056,103.0,2020-01-02,EM,2
1200-0-4-28,1057-0-99-99,1200,1057,42.0,2020-01-02,EM,2
1277-0-4-28,1057-0-99-99,1277,1057,51.0,2020-01-02,EM,2
1539-0-4-28,1057-0-99-99,1539,1057,65.0,2020-01-02,EM,2
1601-0-4-28,1057-0-99-99,1601,1057,106.0,2020-01-02,EM,2
1122-0-4-28,1058-0-99-99,1122,1058,49.0,2020-01-02,EM,2
1270-0-4-28,1058-0-99-99,1270,1058,49.0,2020-01-02,EM,2
1450-0-4-28,1058-0-99-99,1450,1058,52.0,2020-01-02,EM,2
1411-0-4-28,1059-0-99-99,1411,1059,85.0,2020-01-02,EM,2
1090-0-4-28,1060-0-99-99,1090,1060,33.0,2020-01-02,EM,2
1484-0-4-28,1062-0-99-99,1484,1062,93.0,2020-01-02,EM,2
1544-0-4-28,1063-0-99-99,1544,1063,85.0,2020-01-02,EM,2
1621-0-4-28,1063-0-99-99,1621,1063,113.0,2020-01-02,EM,2
1110-0-4-28,1065-0-99-99,1110,1065,39.0,2020-01-02,EM,2
1122-0-4-28,1065-0-99-99,1122,1065,44.0,2020-01-02,EM,2
1202-0-4-28,1065-0-99-99,1202,1065,49.0,2020-01-02,EM,2
1424-0-4-28,1065-0-99-99,1424,1065,79.0,2020-01-02,EM,2
1572-0-4-28,1065-0-99-99,1572,1065,123.0,2020-01-02,EM,2
1122-0-4-28,1066-0-99-99,1122,1066,39.0,2020-01-02,EM,2
1263-0-4-28,1067-0-99-99,1263,1067,64.0,2020-01-02,EM,2
1120-0-4-28,1068-0-99-99,1120,1068,45.0,2020-01-02,EM,2
1330-0-4-28,1068-0-99-99,1330,1068,73.0,2020-01-02,EM,2
1602-0-4-28,1068-0-99-99,1602,1068,103.0,2020-01-02,EM,2
1606-0-4-28,1068-0-99-99,1606,1068,103.0,2020-01-02,EM,2
1483-0-4-28,1070-0-99-99,1483,1070,71.0,2020-01-02,EM,2
1510-0-4-28,1076-0-99-99,1510,1076,91.0,2020-01-02,EM,2
1600-0-4-28,1076-0-99-99,1600,1076,108.0,2020-01-02,EM,2
1039-0-4-28,1078-0-99-99,1039,1078,36.0,2020-01-02,EM,2
1524-0-4-28,1078-0-99-99,1524,1078,89.0,2020-01-02,EM,2
1562-0-4-28,1078-0-99-99,1562,1078,116.0,2020-01-02,EM,2
1365-0-4-28,1080-0-99-99,1365,1080,86.0,2020-01-02,EM,2
1143-0-4-28,1085-0-99-99,1143,1085,62.0,2020-01-02,EM,2
1513-0-4-28,1090-0-99-99,1513,1090,97.0,2020-01-02,EM,2
1132-0-4-28,1104-0-99-99,1132,1104,51.0,2020-01-02,EM,2
1389-0-4-28,1113-0-99-99,1389,1113,79.0,2020-01-02,EM,2
1286-0-4-28,1114-0-99-99,1286,1114,36.0,2020-01-02,EM,2
1022-0-4-28,1116-0-99-99,1022,1116,43.0,2020-01-02,EM,2
1400-0-4-28,1118-0-99-99,1400,1118,55.0,2020-01-02,EM,2
1116-0-4-28,1124-0-99-99,1116,1124,33.0,2020-01-02,EM,2
1412-0-4-28,1139-0-99-99,1412,1139,61.0,2020-01-02,EM,2
1524-0-4-28,1141-0-99-99,1524,1141,100.0,2020-01-02,EM,2
1046-0-4-28,1142-0-99-99,1046,1142,65.0,2020-01-02,EM,2
1130-0-4-28,1145-0-99-99,1130,1145,35.0,2020-01-02,EM,2
1153-0-4-28,1146-0-99-99,1153,1146,43.0,2020-01-02,EM,2
1382-0-4-28,1150-0-99-99,1382,1150,82.0,2020-01-02,EM,2
1133-0-4-28,1156-0-99-99,1133,1156,36.0,2020-01-02,EM,2
1572-0-4-28,1157-0-99-99,1572,1157,123.0,2020-01-02,EM,2
1544-0-4-28,1160-0-99-99,1544,1160,94.0,2020-01-02,EM,2
1176-0-4-28,1168-0-99-99,1176,1168,33.0,2020-01-02,EM,2
1212-0-4-28,1170-0-99-99,1212,1170,62.0,2020-01-02,EM,2
1588-0-4-28,1180-0-99-99,1588,1180,105.0,2020-01-02,EM,2
1595-0-4-28,1187-0-99-99,1595,1187,103.0,2020-01-02,EM,2
1186-0-4-28,1202-0-99-99,1186,1202,30.0,2020-01-02,EM,2
1223-0-4-28,1203-0-99-99,1223,1203,59.0,2020-01-02,EM,2
1139-0-4-28,1211-0-99-99,1139,1211,54.0,2020-01-02,EM,2
1166-0-4-28,1218-0-99-99,1166,1218,71.0,2020-01-02,EM,2
1523-0-4-28,1218-0-99-99,1523,1218,69.0,2020-01-02,EM,2
1554-0-4-28,1218-0-99-99,1554,1218,112.0,2020-01-02,EM,2
1620-0-4-28,1220-0-99-99,1620,1220,92.0,2020-01-02,EM,2
1197-0-4-28,1227-0-99-99,1197,1227,48.0,2020-01-02,EM,2
1233-0-4-28,1227-0-99-99,1233,1227,52.0,2020-01-02,EM,2
1560-0-4-28,1243-0-99-99,1560,1243,63.0,2020-01-02,EM,2
1575-0-4-28,1243-0-99-99,1575,1243,88.0,2020-01-02,EM,2
1224-0-4-28,1247-0-99-99,1224,1247,58.0,2020-01-02,EM,2
1251-0-4-28,1247-0-99-99,1251,1247,37.0,2020-01-02,EM,2
1524-0-4-28,1253-0-99-99,1524,1253,60.0,2020-01-02,EM,2
1383-0-4-28,1260-0-99-99,1383,1260,131.0,2020-01-02,EM,2
1110-0-4-28,1272-0-99-99,1110,1272,52.0,2020-01-02,EM,2
1250-0-4-28,1275-0-99-99,1250,1275,32.0,2020-01-02,EM,2
1144-0-4-28,1277-0-99-99,1144,1277,79.0,2020-01-02,EM,2
1347-0-4-28,1285-0-99-99,1347,1285,78.0,2020-01-02,EM,2
1431-0-4-28,1285-0-99-99,1431,1285,108.0,2020-01-02,EM,2
1544-0-4-28,1298-0-99-99,1544,1298,113.0,2020-01-02,EM,2
1131-0-4-28,1299-0-99-99,1131,1299,84.0,2020-01-02,EM,2
1271-0-4-28,1307-0-99-99,1271,1307,80.0,2020-01-02,EM,2
1290-0-4-28,1307-0-99-99,1290,1307,41.0,2020-01-02,EM,2
1353-0-4-28,1307-0-99-99,1353,1307,46.0,2020-01-02,EM,2
1458-0-4-28,1313-0-99-99,1458,1313,96.0,2020-01-02,EM,2
1124-0-4-28,1317-0-99-99,1124,1317,34.0,2020-01-02,EM,2
1326-0-4-28,1317-0-99-99,1326,1317,56.0,2020-01-02,EM,2
1133-0-4-28,1331-0-99-99,1133,1331,69.0,2020-01-02,EM,2
1177-0-4-28,1355-0-99-99,1177,1355,62.0,2020-01-02,EM,2
1110-0-4-28,1356-0-99-99,1110,1356,103.0,2020-01-02,EM,2
1039-0-4-28,1357-0-99-99,1039,1357,97.0,2020-01-02,EM,2
1385-0-4-28,1358-0-99-99,1385,1358,74.0,2020-01-02,EM,2
1021-0-4-28,1361-0-99-99,1021,1361,113.0,2020-01-02,EM,2
1062-0-4-28,1371-0-99-99,1062,1371,112.0,2020-01-02,EM,2
1173-0-4-28,1378-0-99-99,1173,1378,115.0,2020-01-02,EM,2
1232-0-4-28,1378-0-99-99,1232,1378,109.0,2020-01-02,EM,2
1342-0-4-28,1378-0-99-99,1342,1378,68.0,2020-01-02,EM,2
1351-0-4-28,1379-0-99-99,1351,1379,66.0,2020-01-02,EM,2
1021-0-4-28,1386-0-99-99,1021,1386,102.0,2020-01-02,EM,2
1249-0-4-28,1388-0-99-99,1249,1388,126.0,2020-01-02,EM,2
1396-0-4-28,1388-0-99-99,1396,1388,43.0,2020-01-02,EM,2
1538-0-4-28,1388-0-99-99,1538,1388,126.0,2020-01-02,EM,2
1445-0-4-28,1391-0-99-99,1445,1391,59.0,2020-01-02,EM,2
1265-0-4-28,1393-0-99-99,1265,1393,105.0,2020-01-02,EM,2
1531-0-4-28,1393-0-99-99,1531,1393,92.0,2020-01-02,EM,2
1173-0-4-28,1394-0-99-99,1173,1394,79.0,2020-01-02,EM,2
1401-0-4-28,1395-0-99-99,1401,1395,35.0,2020-01-02,EM,2
1140-0-4-28,1402-0-99-99,1140,1402,52.0,2020-01-02,EM,2
1173-0-4-28,1402-0-99-99,1173,1402,91.0,2020-01-02,EM,2
1400-0-4-28,1402-0-99-99,1400,1402,46.0,2020-01-02,EM,2
1415-0-4-28,1402-0-99-99,1415,1402,75.0,2020-01-02,EM,2
1423-0-4-28,1411-0-99-99,1423,1411,52.0,2020-01-02,EM,2
1407-0-4-28,1415-0-99-99,1407,1415,27.0,2020-01-02,EM,2
1606-0-4-28,1415-0-99-99,1606,1415,98.0,2020-01-02,EM,2
1381-0-4-28,1421-0-99-99,1381,1421,75.0,2020-01-02,EM,2
1041-0-4-28,1423-0-99-99,1041,1423,68.0,2020-01-02,EM,2
1062-0-4-28,1442-0-99-99,1062,1442,66.0,2020-01-02,EM,2
1482-0-4-28,1472-0-99-99,1482,1472,55.0,2020-01-02,EM,2
1538-0-4-28,1476-0-99-99,1538,1476,68.0,2020-01-02,EM,2
1583-0-4-28,1481-0-99-99,1583,1481,60.0,2020-01-02,EM,2
1524-0-4-28,1486-0-99-99,1524,1486,50.0,2020-01-02,EM,2
1531-0-4-28,1490-0-99-99,1531,1490,51.0,2020-01-02,EM,2
1366-0-4-28,1492-0-99-99,1366,1492,125.0,2020-01-02,EM,2
1579-0-4-28,1492-0-99-99,1579,1492,27.0,2020-01-02,EM,2
1513-0-4-28,1503-0-99-99,1513,1503,42.0,2020-01-02,EM,2
1021-0-4-28,1519-0-99-99,1021,1519,71.0,2020-01-02,EM,2
1495-0-4-28,1529-0-99-99,1495,1529,73.0,2020-01-02,EM,2
1428-0-4-28,1530-0-99-99,1428,1530,92.0,2020-01-02,EM,2
1443-0-4-28,1530-0-99-99,1443,1530,79.0,2020-01-02,EM,2
1577-0-4-28,1536-0-99-99,1577,1536,82.0,2020-01-02,EM,2
1569-0-4-28,1543-0-99-99,1569,1543,75.0,2020-01-02,EM,2
1182-0-4-28,1544-0-99-99,1182,1544,103.0,2020-01-02,EM,2
1021-0-4-28,1545-0-99-99,1021,1545,66.0,2020-01-02,EM,2
1515-0-4-28,1561-0-99-99,1515,1561,47.0,2020-01-02,EM,2
1245-0-4-28,1582-0-99-99,1245,1582,75.0,2020-01-02,EM,2
1154-0-4-28,1599-0-99-99,1154,1599,107.0,2020-01-02,EM,2
1562-0-4-28,1607-0-99-99,1562,1607,63.0,2020-01-02,EM,2
1436-0-4-28,1081-0-99-99,1436,1081,74.0,2020-01-02,EM,2
1506-0-4-34,1002-0-99-99,1506,1002,72.0,2020-01-02,EM,3
1126-0-4-34,1006-0-99-99,1126,1006,95.0,2020-01-02,EM,3
1243-0-4-34,1021-0-99-99,1243,1021,64.0,2020-01-02,EM,3
1382-0-4-34,1021-0-99-99,1382,1021,98.0,2020-01-02,EM,3
1571-0-4-34,1021-0-99-99,1571,1021,120.0,2020-01-02,EM,3
1232-0-4-34,1022-0-99-99,1232,1022,66.0,2020-01-02,EM,3
1175-0-4-34,1023-0-99-99,1175,1023,60.0,2020-01-02,EM,3
1018-0-4-34,1034-0-99-99,1018,1034,32.0,2020-01-02,EM,3
1518-0-4-34,1034-0-99-99,1518,1034,91.0,2020-01-02,EM,3
1590-0-4-34,1034-0-99-99,1590,1034,95.0,2020-01-02,EM,3
1250-0-4-34,1035-0-99-99,1250,1035,59.0,2020-01-02,EM,3
1214-0-4-34,1036-0-99-99,1214,1036,44.0,2020-01-02,EM,3
1219-0-4-34,1036-0-99-99,1219,1036,44.0,2020-01-02,EM,3
1574-0-4-34,1036-0-99-99,1574,1036,99.0,2020-01-02,EM,3
1591-0-4-34,1036-0-99-99,1591,1036,90.0,2020-01-02,EM,3
1131-0-4-34,1037-0-99-99,1131,1037,63.0,2020-01-02,EM,3
1238-0-4-34,1037-0-99-99,1238,1037,55.0,2020-01-02,EM,3
1285-0-4-34,1037-0-99-99,1285,1037,37.0,2020-01-02,EM,3
1406-0-4-34,1037-0-99-99,1406,1037,81.0,2020-01-02,EM,3
1131-0-4-34,1038-0-99-99,1131,1038,60.0,2020-01-02,EM,3
1389-0-4-34,1038-0-99-99,1389,1038,83.0,2020-01-02,EM,3
1422-0-4-34,1038-0-99-99,1422,1038,60.0,2020-01-02,EM,3
1559-0-4-34,1038-0-99-99,1559,1038,90.0,2020-01-02,EM,3
1076-0-4-34,1042-0-99-99,1076,1042,40.0,2020-01-02,EM,3
1245-0-4-34,1042-0-99-99,1245,1042,61.0,2020-01-02,EM,3
1090-0-4-34,1043-0-99-99,1090,1043,48.0,2020-01-02,EM,3
1427-0-4-34,1043-0-99-99,1427,1043,79.0,2020-01-02,EM,3
1250-0-4-34,1045-0-99-99,1250,1045,39.0,2020-01-02,EM,3
1214-0-4-34,1046-0-99-99,1214,1046,34.0,2020-01-02,EM,3
1411-0-4-34,1046-0-99-99,1411,1046,76.0,2020-01-02,EM,3
1313-0-4-34,1047-0-99-99,1313,1047,42.0,2020-01-02,EM,3
1520-0-4-34,1047-0-99-99,1520,1047,62.0,2020-01-02,EM,3
1574-0-4-34,1049-0-99-99,1574,1049,99.0,2020-01-02,EM,3
1252-0-4-34,1050-0-99-99,1252,1050,44.0,2020-01-02,EM,3
1522-0-4-34,1050-0-99-99,1522,1050,69.0,2020-01-02,EM,3
1280-0-4-34,1051-0-99-99,1280,1051,47.0,2020-01-02,EM,3
1328-0-4-34,1051-0-99-99,1328,1051,68.0,2020-01-02,EM,3
1266-0-4-34,1052-0-99-99,1266,1052,38.0,2020-01-02,EM,3
1447-0-4-34,1052-0-99-99,1447,1052,60.0,2020-01-02,EM,3
1464-0-4-34,1052-0-99-99,1464,1052,73.0,2020-01-02,EM,3
1495-0-4-34,1052-0-99-99,1495,1052,96.0,2020-01-02,EM,3
1538-0-4-34,1052-0-99-99,1538,1052,55.0,2020-01-02,EM,3
1591-0-4-34,1055-0-99-99,1591,1055,93.0,2020-01-02,EM,3
1425-0-4-34,1056-0-99-99,1425,1056,76.0,2020-01-02,EM,3
1444-0-4-34,1056-0-99-99,1444,1056,63.0,2020-01-02,EM,3
1619-0-4-34,1056-0-99-99,1619,1056,97.0,2020-01-02,EM,3
1200-0-4-34,1057-0-99-99,1200,1057,46.0,2020-01-02,EM,3
1277-0-4-34,1057-0-99-99,1277,1057,53.0,2020-01-02,EM,3
1539-0-4-34,1057-0-99-99,1539,1057,67.0,2020-01-02,EM,3
1601-0-4-34,1057-0-99-99,1601,1057,100.0,2020-01-02,EM,3
1122-0-4-34,1058-0-99-99,1122,1058,69.0,2020-01-02,EM,3
1270-0-4-34,1058-0-99-99,1270,1058,43.0,2020-01-02,EM,3
1450-0-4-34,1058-0-99-99,1450,1058,46.0,2020-01-02,EM,3
1411-0-4-34,1059-0-99-99,1411,1059,79.0,2020-01-02,EM,3
1090-0-4-34,1060-0-99-99,1090,1060,35.0,2020-01-02,EM,3
1484-0-4-34,1062-0-99-99,1484,1062,87.0,2020-01-02,EM,3
1544-0-4-34,1063-0-99-99,1544,1063,79.0,2020-01-02,EM,3
1621-0-4-34,1063-0-99-99,1621,1063,107.0,2020-01-02,EM,3
1110-0-4-34,1065-0-99-99,1110,1065,33.0,2020-01-02,EM,3
1122-0-4-34,1065-0-99-99,1122,1065,64.0,2020-01-02,EM,3
1202-0-4-34,1065-0-99-99,1202,1065,43.0,2020-01-02,EM,3
1424-0-4-34,1065-0-99-99,1424,1065,73.0,2020-01-02,EM,3
1572-0-4-34,1065-0-99-99,1572,1065,117.0,2020-01-02,EM,3
1122-0-4-34,1066-0-99-99,1122,1066,59.0,2020-01-02,EM,3
1263-0-4-34,1067-0-99-99,1263,1067,58.0,2020-01-02,EM,3
1120-0-4-34,1068-0-99-99,1120,1068,59.0,2020-01-02,EM,3
1330-0-4-34,1068-0-99-99,1330,1068,85.0,2020-01-02,EM,3
1602-0-4-34,1068-0-99-99,1602,1068,107.0,2020-01-02,EM,3
1606-0-4-34,1068-0-99-99,1606,1068,97.0,2020-01-02,EM,3
1483-0-4-34,1070-0-99-99,1483,1070,88.0,2020-01-02,EM,3
1510-0-4-34,1076-0-99-99,1510,1076,85.0,2020-01-02,EM,3
1600-0-4-34,1076-0-99-99,1600,1076,102.0,2020-01-02,EM,3
1039-0-4-34,1078-0-99-99,1039,1078,46.0,2020-01-02,EM,3
1524-0-4-34,1078-0-99-99,1524,1078,89.0,2020-01-02,EM,3
1562-0-4-34,1078-0-99-99,1562,1078,110.0,2020-01-02,EM,3
1365-0-4-34,1080-0-99-99,1365,1080,107.0,2020-01-02,EM,3
1143-0-4-34,1085-0-99-99,1143,1085,65.0,2020-01-02,EM,3
1513-0-4-34,1090-0-99-99,1513,1090,110.0,2020-01-02,EM,3
1132-0-4-34,1104-0-99-99,1132,1104,45.0,2020-01-02,EM,3
1389-0-4-34,1113-0-99-99,1389,1113,73.0,2020-01-02,EM,3
1286-0-4-34,1114-0-99-99,1286,1114,56.0,2020-01-02,EM,3
1022-0-4-34,1116-0-99-99,1022,1116,37.0,2020-01-02,EM,3
1400-0-4-34,1118-0-99-99,1400,1118,49.0,2020-01-02,EM,3
1116-0-4-34,1124-0-99-99,1116,1124,27.0,2020-01-02,EM,3
