Report Date,Route,Time,Day,Location,Incident,Delay,Gap,Direction,Vehicle
02-Nov-19,7,11:20:00 AM,Saturday,Bathurst/Wilson,Late Leaving Garage - Mechanical,10,20,N/B,8210
02-Nov-19,96,11:30:00 AM,Saturday,York Mills Station,Mechanical,20,40,W/B,3360
02-Nov-19,33,12:00:00 PM,Saturday,St Clair West Station,Mechanical,30,30,N/B,1223
02-Nov-19,97,12:00:00 PM,Saturday,Young and Eglinton and Steeles,General Delay,30,60,B/W,
02-Nov-19,134,12:15:00 PM,Saturday,Markham and Progress,Utilized Off Route,15,30,W/B,3539
02-Nov-19,16,12:16:00 PM,Saturday,Lawrence,Mechanical,10,20,S/B,9235
02-Nov-19,96,12:17:00 PM,Saturday,York Mills Station,Late Leaving Garage - Mechanical,17,34,W/B,3245
02-Nov-19,14,12:18:00 PM,Saturday,Glencairn station,Mechanical,20,40,W/B,1099
02-Nov-19,90,12:30:00 PM,Saturday,St Clair West Station,Utilized Off Route,8,16,N/B,8126
02-Nov-19,15,12:42:00 PM,Saturday,Royal York Station,Investigation,30,60,W/B,8037
02-Nov-19,927,12:47:00 PM,Saturday,Steeles/Martin Grove Loop,Mechanical,10,20,S/B,3368
02-Nov-19,95,1:00:00 PM,Saturday,Entire Route,General Delay,20,33,B/W,
02-Nov-19,709,1:04:00 PM,Saturday,Trethewey & Eaton Way,Investigation,1,1,N/B,1358
02-Nov-19,85,2:00:00 PM,Saturday,Don Mills to Rouge Hill Go Stn,General Delay,20,28,B/W,
02-Nov-19,68,2:00:00 PM,Saturday,Eglinton and Warden,General Delay,10,20,S/B,8688
02-Nov-19,39,2:00:00 PM,Saturday,Finch Station,General Delay,14,28,WB,3481
02-Nov-19,73,2:00:00 PM,Saturday,Entire Route,General Delay,25,35,B/W,
02-Nov-19,935,2:00:00 PM,Saturday,Jane Stn to Pioneer Village Stn,General Delay,25,35,B/W,
02-Nov-19,939,2:00:00 PM,Saturday,Finch Station,General Delay,12,24,WB,3412
02-Nov-19,36,2:44:00 PM,Saturday,Topcliff,Diversion,50,60,W/B,
02-Nov-19,34,2:51:00 PM,Saturday,KENN,Mechanical,9,18,W/B,8712
02-Nov-19,47,2:53:00 PM,Saturday,Lansdowne and st.clair,Investigation,18,36,N/B,1055
02-Nov-19,47,2:53:00 PM,Saturday,Lansdowne and St Clair West,Investigation,18,36,N/B,1055
02-Nov-19,66,3:00:00 PM,Saturday,Entire Route,General Delay,20,30,B/W,
02-Nov-19,935,3:00:00 PM,Saturday,Jane Station,Mechanical,9,18,S/B,3578
02-Nov-19,80,3:00:00 PM,Saturday,Entire Route,General Delay,25,45,B/W,
02-Nov-19,169,3:11:00 PM,Saturday,Scarborough Town Center,Mechanical,30,60,S/B,8395
02-Nov-19,29,3:21:00 PM,Saturday,Wilson Station,Mechanical,3,6,S/B,9152
02-Nov-19,35,3:50:00 PM,Saturday,Jane and Annette,Diversion,20,29,B/W,
02-Nov-19,935,3:50:00 PM,Saturday,Jane and Annette,Diversion,20,29,B/W,
02-Nov-19,63,3:52:00 PM,Saturday,Northhumberland and Ossington,Mechanical,5,10,N/B,1219
02-Nov-19,32,3:59:00 PM,Saturday,Keele and Eglinton,Investigation,9,18,W/B,1202
02-Nov-19,53,4:00:00 PM,Saturday,Entire route,General Delay,16,6,B/W,
02-Nov-19,60,4:00:00 PM,Saturday,Entire route,General Delay,20,10,B/W,
02-Nov-19,26,4:01:00 PM,Saturday,Jane and Annette,Diversion,20,37,B/W,
02-Nov-19,96,4:55:00 PM,Saturday,Elmhurst and Genthorn,Investigation,17,34,E/B,3163
02-Nov-19,47,4:58:00 PM,Saturday,St.Clair and lansdowne,Mechanical,18,36,N/B,1281
02-Nov-19,47,5:00:00 PM,Saturday,Dupont and lansdowne,Investigation,18,36,S/B,1026
02-Nov-19,935,5:05:00 PM,Saturday,Jane and Annette,Investigation,9,18,N/B,3571
02-Nov-19,41,5:10:00 PM,Saturday,Weston and Cayuga,Mechanical,9,18,S/B,1260
02-Nov-19,35,5:13:00 PM,Saturday,Jane stn,Investigation,7,14,S/B,3316
02-Nov-19,935,5:27:00 PM,Saturday,Jane and Wilson,Investigation,9,18,S/B,3565
02-Nov-19,36,5:42:00 PM,Saturday,Albion,Mechanical,5,9,W/B,3294
02-Nov-19,600,5:45:00 PM,Saturday,Victoria Park stn,Mechanical,1,1,N/B,3111
02-Nov-19,95,5:59:00 PM,Saturday,Markham and ellesmere,Mechanical,17,34,W/B,1657
02-Nov-19,38,6:10:00 PM,Saturday,Markham and Ellesmere,Investigation,9,18,W/B,3415
02-Nov-19,41,6:36:00 PM,Saturday,Pioneer Village Station,Mechanical,9,18,S/B,1081
02-Nov-19,32,6:44:00 PM,Saturday,Eglinton West Station,Investigation,9,18,W/B,1021
02-Nov-19,56,6:50:00 PM,Saturday,Eglinton Station,Mechanical,24,45,E/B,1212
02-Nov-19,76,6:50:00 PM,Saturday,Royal York stn,Utilized Off Route,10,20,S/B,8435
02-Nov-19,79,7:01:00 PM,Saturday,Jane and Lawrence,Mechanical,12,24,N/B,1413
02-Nov-19,108,7:02:00 PM,Saturday,Tuscan Gate and Sheppard,Mechanical,16,32,E/B,3706
02-Nov-19,34,7:10:00 PM,Saturday,Eglinton and Ionview,Mechanical,9,18,E/B,8807
02-Nov-19,53,7:31:00 PM,Saturday,Kennedy,Investigation,21,42,W/B,1292
02-Nov-19,102,7:36:00 PM,Saturday,Markham and Steeles,Emergency Services,10,20,S/B,8560
02-Nov-19,35,7:42:00 PM,Saturday,Pioneer Village stn,Emergency Services,7,14,S/B,3231
02-Nov-19,189,7:45:00 PM,Saturday,Keele and St. Clair,Investigation,15,30,S/B,8067
02-Nov-19,94,7:46:00 PM,Saturday,Ossington Stn,Utilized Off Route,9,18,E/B,1417
02-Nov-19,35,7:46:00 PM,Saturday,Jane Station,Utilized Off Route,7,14,E/B,3316
02-Nov-19,63,7:50:00 PM,Saturday,Ossington Station,Utilized Off Route,6,13,S/B,8211
02-Nov-19,706,7:51:00 PM,Saturday,Pape Stn,Utilized Off Route,1,1,W/B,8487
02-Nov-19,47,7:53:00 PM,Saturday,Queen and Lansdowne,Utilized Off Route,20,40,S/B,1061
02-Nov-19,39,7:56:00 PM,Saturday,Finch Station,Utilized Off Route,15,30,EB,1298
02-Nov-19,7,7:58:00 PM,Saturday,Bathurst Station,Utilized Off Route,9,18,N/B,1363
02-Nov-19,701,8:00:00 PM,Saturday,Yonge/Sheppard,Utilized Off Route,1,1,E/B,8172
02-Nov-19,63,8:05:00 PM,Saturday,Ossington Station,Utilized Off Route,5,11,N/B,1257
02-Nov-19,41,8:05:00 PM,Saturday,Keele Station,Utilized Off Route,16,32,N/B,1001
02-Nov-19,42,8:06:00 PM,Saturday,Finch Station,Utilized Off Route,16,32,EB,8123
02-Nov-19,89,8:10:00 PM,Saturday,Weston/Tretheway,Mechanical,14,30,N/B,1058
02-Nov-19,7,8:16:00 PM,Saturday,Bathurst Station,Utilized Off Route,9,18,N/B,8108
02-Nov-19,45,8:20:00 PM,Saturday,Kipling Station,Utilized Off Route,9,19,S/B,8023
02-Nov-19,7,8:40:00 PM,Saturday,Bathurst Station,Utilized Off Route,9,18,N/B,8389
02-Nov-19,106,9:00:00 PM,Saturday,Sheppard West station,Mechanical,10,20,W/B,8122
02-Nov-19,60,9:19:00 PM,Saturday,Steeles loop,Mechanical,14,27,E/B,3185
02-Nov-19,21,9:25:00 PM,Saturday,Kennedy Station,Mechanical,22,44,N/B,3451
02-Nov-19,85,10:05:00 PM,Saturday,Brimley and sheppard,Diversion,35,45,B/W,
02-Nov-19,121,11:40:00 PM,Saturday,Front & York,Diversion,110,130,E/B,8564
03-Nov-19,105,12:00:00 AM,Sunday,Sheppard Station,Mechanical,30,60,N/B,8216
03-Nov-19,106,12:00:00 AM,Sunday,Sheppard West Station,Mechanical,16,32,W/B,8129
03-Nov-19,320,1:30:00 AM,Sunday,Yonge & Berwick,General Delay,450,454,B/W,
03-Nov-19,300,1:30:00 AM,Sunday,Bathrust to Parliament,General Delay,15,30,B/W,
03-Nov-19,320,2:02:00 AM,Sunday,Yonge Street,Vision,1,1,BW,
03-Nov-19,320,2:25:00 AM,Sunday,Queens Quay & Yonge,Utilized Off Route,4,7,N/B,1093
03-Nov-19,41,4:28:00 AM,Sunday,Mt Dennis garage,Late Leaving Garage - Operator,15,30,S/B,1014
03-Nov-19,32,5:06:00 AM,Sunday,Mt Dennis garage,Late Leaving Garage - Management,30,60,E/B,1254
03-Nov-19,52,5:36:00 AM,Sunday,Lawrence and Yonge,Late Leaving Garage - Mechanical,12,36,W/B,8327
03-Nov-19,354,5:39:00 AM,Sunday,Star spray at Lawrence,Late Leaving Garage - Mechanical,60,71,W/B,8684
03-Nov-19,52,7:25:00 AM,Sunday,Lawrence West Station,Late Leaving Garage - Management,15,30,W/B,1355
03-Nov-19,89,7:30:00 AM,Sunday,ENTIRE ROUTE,General Delay,10,30,B/W,
03-Nov-19,7,7:39:00 AM,Sunday,Bathurst stn / Steeles,General Delay,10,20,B/W,
03-Nov-19,307,7:45:00 AM,Sunday,Bloor an d Bathurst,General Delay,20,40,N/B,8136
03-Nov-19,89,8:06:00 AM,Sunday,WESTON AND KNOBHILL,Investigation,10,20,S/B,1115
03-Nov-19,89,8:20:00 AM,Sunday,ST PHILIPS AND WESTON,Emergency Services,10,20,S/B,1053
03-Nov-19,106,8:38:00 AM,Sunday,Sentinel and Sheppard,Mechanical,15,30,W/B,8376
03-Nov-19,29,8:40:00 AM,Sunday,Springhurst loop,Mechanical,9,18,N/B,9048
03-Nov-19,9,9:02:00 AM,Sunday,McCowan Rd/Eglinton Ave E,Diversion,110,132,N/B,
03-Nov-19,116,9:05:00 AM,Sunday,Eglinton/McCowan,Diversion,1,1,E/B,
03-Nov-19,905,9:05:00 AM,Sunday,Eglinton/McCowan,Diversion,1,1,E/B,
03-Nov-19,86,9:05:00 AM,Sunday,Eglinton/McCowan,Diversion,1,1,E/B,
03-Nov-19,63,9:31:00 AM,Sunday,Ossington & Bloor,Mechanical,9,17,S/B,1367
03-Nov-19,14,9:40:00 AM,Sunday,Caledonia and Tycos,Mechanical,20,40,E/B,1126
03-Nov-19,123,9:49:00 AM,Sunday,Long Branch Loop,Mechanical,20,40,N/B,8034
03-Nov-19,20,10:10:00 AM,Sunday,Kennedy and Park,Mechanical,24,48,N/B,8529
03-Nov-19,32,10:13:00 AM,Sunday,Eglinton & Russell,Mechanical,10,20,W/B,1254
03-Nov-19,52,10:25:00 AM,Sunday,Lawrence West Station,Mechanical,20,40,E/B,1373
03-Nov-19,54,10:28:00 AM,Sunday,Eglinton Station,Late Leaving Garage - Mechanical,16,32,E/B,8793
03-Nov-19,116,10:30:00 AM,Sunday,Kingston/Eglinton,Mechanical,8,16,W/B,8858
03-Nov-19,75,10:35:00 AM,Sunday,Adelaide/King,Diversion,,20,B/W,1347
03-Nov-19,32,10:36:00 AM,Sunday,Entire route,Mechanical,1,1,B/W,1081
03-Nov-19,32,10:50:00 AM,Sunday,Keele & Eglinton,Mechanical,10,20,W/B,1010
03-Nov-19,24,10:57:00 AM,Sunday,Victoria Park and Craigton,Mechanical,9,18,N/B,3130
03-Nov-19,189,11:10:00 AM,Sunday,Keele and Dundas,Investigation,20,40,S/B,8457
03-Nov-19,162,11:28:00 AM,Sunday,Donmills and Barber Green,Mechanical,30,60,W/B,1399
03-Nov-19,97,11:41:00 AM,Sunday,Finch Station,Mechanical,30,60,W/B,8359
03-Nov-19,11,11:49:00 AM,Sunday,Bayview and Yorkmills,Investigation,30,60,S/B,8194
03-Nov-19,54,11:53:00 AM,Sunday,Lawrence at starspray,Mechanical,16,32,W/B,8918
03-Nov-19,34,12:28:00 PM,Sunday,Kennedy Station,Mechanical,8,16,W/B,8681
03-Nov-19,84,12:53:00 PM,Sunday,Sheppard at Bakersfield,Mechanical,8,16,E/B,3564
03-Nov-19,52,1:02:00 PM,Sunday,Lawrence Station,Late Leaving Garage - Mechanical,14,28,W/B,8346
03-Nov-19,29,1:27:00 PM,Sunday,Dufferin Street / King Street,Investigation,4,8,N/B,9023
03-Nov-19,925,1:42:00 PM,Sunday,Throncliff Park and Overlea,Investigation,10,20,S/B,8703
03-Nov-19,113,2:07:00 PM,Sunday,DANFORTH AND DAWES,Investigation,0,0,W/B,8557
03-Nov-19,7,2:15:00 PM,Sunday,Bathurst / Wilson,Mechanical,10,20,S/B,8392
03-Nov-19,29,2:40:00 PM,Sunday,Dufferin Strteet/ King Street,Investigation,4,8,N/B,9026
03-Nov-19,22,2:54:00 PM,Sunday,COXWELL / Coxwell Station,Mechanical,10,20,S/B,9203
03-Nov-19,80,3:00:00 PM,Sunday,Entire Route,General Delay,25,45,B/W,
03-Nov-19,134,3:01:00 PM,Sunday,Finchdene Square,Mechanical,15,30,W/B,1337
03-Nov-19,600,3:25:00 PM,Sunday,Victoria Park Stn,Mechanical,1,1,N/B,8539
03-Nov-19,161,3:43:00 PM,Sunday,Jane & Alliance,Mechanical,15,30,E/B,1026
03-Nov-19,16,3:54:00 PM,Sunday,Warden Station,Mechanical,12,24,N/B,9217
03-Nov-19,52,4:00:00 PM,Sunday,Lawrence West Station,Mechanical,14,28,E/B,8110
03-Nov-19,62,4:05:00 PM,Sunday,Main St Stn,Mechanical,15,30,W/B,8960
03-Nov-19,53,4:25:00 PM,Sunday,FSTN,Mechanical,12,18,E/B,3405
03-Nov-19,935,4:43:00 PM,Sunday,Jane and Church,Mechanical,9,18,N/B,3562
03-Nov-19,985,4:43:00 PM,Sunday,Sheppard and Commons,Mechanical,12,24,W/B,9088
03-Nov-19,60,5:35:00 PM,Sunday,FSTN,Mechanical,10,20,W/B,3529
03-Nov-19,41,5:41:00 PM,Sunday,Keele Street / sheppard Ave. West,Investigation,10,21,S/B,1356
03-Nov-19,60,5:52:00 PM,Sunday,FSTN,Mechanical,10,20,W/B,3326
03-Nov-19,25,6:22:00 PM,Sunday,Don Mills /Greenbelt,Mechanical,9,18,S/B,8646
03-Nov-19,51,6:25:00 PM,Sunday,ESTN,Mechanical,24,47,E/B,8196
03-Nov-19,600,6:29:00 PM,Sunday,Kennedy / Foxridge,Investigation,1,1,S/B,8070
03-Nov-19,52,6:30:00 PM,Sunday,Lawrence Station,Mechanical,7,14,W/B,8357
03-Nov-19,102,6:33:00 PM,Sunday,Markham and Steeles,Emergency Services,10,20,S/B,3152
03-Nov-19,123,7:08:00 PM,Sunday,Lakeshore and 40th,Investigation,30,60,W/B,8429
03-Nov-19,32,7:18:00 PM,Sunday,Eglinton and Royal York,Mechanical,10,20,W/B,1066
03-Nov-19,26,7:24:00 PM,Sunday,St George Station,Mechanical,25,50,W/B,1005
03-Nov-19,36,8:48:00 PM,Sunday,Humberwood loop,Mechanical,7,14,W/B,3189
03-Nov-19,11,8:55:00 PM,Sunday,Bayview/Steeles,Mechanical,24,48,N/B,8194
03-Nov-19,2,9:00:00 PM,Sunday,kennedy station,Mechanical,1,2,E/B,3251
03-Nov-19,2,9:26:00 PM,Sunday,Warden Station,Mechanical,1,2,E/B,8886
03-Nov-19,116,10:00:00 PM,Sunday,Morningside and McLevin,Diversion,44,54,S/B,
03-Nov-19,25,11:08:00 PM,Sunday,DON MILLS @ LAWRENCE AVE EAST,Investigation,10,20,N/B,8926
03-Nov-19,54,11:55:00 PM,Sunday,Lawrence/Minnacote,Investigation,15,35,E/B,8763
04-Nov-19,34,12:25:00 AM,Monday,Eglinton/Mt. Pleasant,Investigation,10,21,E/B,8760
04-Nov-19,86,12:45:00 AM,Monday,Meadowvale Loop,Investigation,10,20,S/B,8935
04-Nov-19,97,1:30:00 AM,Monday,Yonge and Dundas,Diversion,210,220,B/W,
04-Nov-19,37,1:47:00 AM,Monday,"On Rexdale, at Frost",Investigation,30,60,W/B,8080
04-Nov-19,29,2:31:00 AM,Monday,Exhibition loop.,Mechanical,30,60,N/B,1359
04-Nov-19,29,5:01:00 AM,Monday,Dufferin / Wilson,Mechanical,24,48,N/B,9139
04-Nov-19,112,5:15:00 AM,Monday,The East Mall & Eglinton Ave,Mechanical,15,30,N/B,8448
04-Nov-19,41,5:22:00 AM,Monday,Keele Station,Late Leaving Garage - Vision,13,26,N/B,9016
04-Nov-19,24,5:24:00 AM,Monday,Bingham Loop,Mechanical,19,38,N/B,9211
04-Nov-19,85,5:27:00 AM,Monday,Rouge Hill Go stn,Late Leaving Garage - Operator,12,12,W/B,3541
04-Nov-19,32,5:31:00 AM,Monday,Renforth Station,Late Leaving Garage - Mechanical,7,14,E/B,1264
04-Nov-19,160,5:37:00 AM,Monday,Wilson station,Mechanical,20,40,N/B,8212
04-Nov-19,52,5:50:00 AM,Monday,Lawrence Ave West at Scarlett Rd,Diversion,43,55,W/B,
04-Nov-19,102,5:51:00 AM,Monday,painted post and mkm,Mechanical,23,56,S/B,9207
04-Nov-19,7,5:51:00 AM,Monday,Wilson / Bathurst,Mechanical,8,16,S/B,8170
04-Nov-19,32,5:59:00 AM,Monday,Keele and Eglinton,Mechanical,4,7,E/B,1407
04-Nov-19,24,6:05:00 AM,Monday,VICTORIA PARK - Van Horne and Victoria Park,Investigation,10,20,S/B,8467
04-Nov-19,111,6:11:00 AM,Monday,Kipling Station,Mechanical,11,22,N/B,8437
04-Nov-19,927,6:13:00 AM,Monday,Martin Grove & Royal Crest,Mechanical,10,20,S/B,3564
04-Nov-19,98,6:13:00 AM,Monday,Peckham,Late Leaving Garage - Operator,16,34,E/B,8348
04-Nov-19,925,6:19:00 AM,Monday,Pape Station,Mechanical,1,1,N/B,8839
04-Nov-19,939,6:29:00 AM,Monday,Malvern garage POD Morningside and nightstar,Late Leaving Garage - Mechanical,7,15,W/B,3557
04-Nov-19,952,6:29:00 AM,Monday,Lawrence West Station,Mechanical,11,24,W/B,8198
04-Nov-19,960,6:30:00 AM,Monday,Yonge St-Steeles to Finch Av,General Delay,30,40,B/W,3552
04-Nov-19,125,6:30:00 AM,Monday,Yonge St-Steeles to Finch Av,General Delay,30,46,B/W,8375
04-Nov-19,42,6:30:00 AM,Monday,Yonge St-Steeles to Finch,General Delay,30,43,B/W,8364
04-Nov-19,60,6:30:00 AM,Monday,Yonge St from Steeles to Finch,General Delay,30,40,B/W,3310
04-Nov-19,35,6:36:00 AM,Monday,Pioneer Village STN,Late Leaving Garage - Mechanical,9,18,S/B,3330
04-Nov-19,985,6:48:00 AM,Monday,Don Mills stn,Late Leaving Garage - Operator,12,21,E/B,9066
04-Nov-19,52,6:49:00 AM,Monday,Lawrence Ave West at Bathurst St,Mechanical,22,45,E/B,8219
04-Nov-19,29,6:50:00 AM,Monday,Dufferin Loop,Mechanical,7,14,N/B,9150
04-Nov-19,94,6:58:00 AM,Monday,Wellesley and Church,Investigation,14,28,W/B,1071
04-Nov-19,939,6:59:00 AM,Monday,Finch & Bayview,Mechanical,8,15,W/B,1224
04-Nov-19,925,7:00:00 AM,Monday,Entire route,General Delay,15,24,S/B,
04-Nov-19,53,7:00:00 AM,Monday,Finch station,General Delay,15,30,B/W,
04-Nov-19,985,7:26:00 AM,Monday,Meadowvale Loop,Mechanical,12,24,W/B,9076
04-Nov-19,68,7:26:00 AM,Monday,Warden and Finch,Investigation,5,10,S/B,8833
04-Nov-19,133,7:30:00 AM,Monday,Morningside/Finch to Scarborough Town Center,General Delay,10,21,B/W,
04-Nov-19,939,7:30:00 AM,Monday,Route 939,General Delay,45,50,B/W,
04-Nov-19,39,7:30:00 AM,Monday,Route 39,General Delay,45,5,B/W,
04-Nov-19,161,7:42:00 AM,Monday,Ossington Station,Mechanical,12,25,S/B,1100
04-Nov-19,935,8:00:00 AM,Monday,Jane St/Sheppard Ave E,General Delay,20,27,B/W,
04-Nov-19,34,8:00:00 AM,Monday,"EGLINTON FROM WARDEN-PHARMACY, VICTORIA PARK TO DVP",General Delay,27,33,W/B,
04-Nov-19,68,8:00:00 AM,Monday,Angus Glen Community Center to Warden STN,General Delay,12,38,B/W,
04-Nov-19,129,8:00:00 AM,Monday,Scarborough Town Center to Major MacKenzie,General Delay,9,24,B/W,
04-Nov-19,35,8:00:00 AM,Monday,Jane St/Sheppard Ave E,General Delay,20,27,B/W,
04-Nov-19,25,8:00:00 AM,Monday,"York Mills RD, Eglinton Ave",General Delay,15,16,S/B,
04-Nov-19,106,8:13:00 AM,Monday,Keele /Sheppard,Mechanical,8,16,W/B,8184
04-Nov-19,913,8:15:00 AM,Monday,Centennial College,Mechanical,4,8,W/B,9093
04-Nov-19,122,8:25:00 AM,Monday,Fenelon and Graydon Hall,Investigation,17,34,W/B,8218
04-Nov-19,32,8:33:00 AM,Monday,Eglinton West Station,Mechanical,10,19,W/B,1021
04-Nov-19,39,8:36:00 AM,Monday,Finch and Chartland,Diversion,31,36,B/W,
04-Nov-19,939,8:36:00 AM,Monday,Finch and Chartland,Diversion,31,36,B/W,
04-Nov-19,129,8:45:00 AM,Monday,McCowan and McNicoll,Investigation,5,15,N/B,1745
04-Nov-19,76,8:48:00 AM,Monday,,Mechanical,10,20,N/B,8610
04-Nov-19,53,8:49:00 AM,Monday,Bayview,Mechanical,7,14,B/W,3461
04-Nov-19,122,8:53:00 AM,Monday,Fenelon and Graydon Hall,Investigation,17,34,W/B,8323
04-Nov-19,985,9:00:00 AM,Monday,progress and various locations,General Delay,150,162,B/W,
04-Nov-19,145,9:06:00 AM,Monday,Bathurst & Brownsline,Investigation,25,50,W/B,8061
04-Nov-19,701,9:29:00 AM,Monday,Lawrence Ave West at Scarlett Rd,Utilized Off Route,1,1,B/W,8300
04-Nov-19,600,9:30:00 AM,Monday,Pioneer village,Utilized Off Route,1,1,E/B,3233
04-Nov-19,600,9:30:00 AM,Monday,Pioneer Village,Utilized Off Route,1,1,E/B,3169
04-Nov-19,709,9:34:00 AM,Monday,Wilson Station,Utilized Off Route,1,1,bw,1111
04-Nov-19,600,9:34:00 AM,Monday,CastleFrank Station,Utilized Off Route,1,1,bw,1059
04-Nov-19,600,9:34:00 AM,Monday,Eglinton West Station,Utilized Off Route,1,1,bw,1024
04-Nov-19,84,9:35:00 AM,Monday,Sheppard West Station,Utilized Off Route,8,16,E/B,3577
04-Nov-19,42,9:35:00 AM,Monday,Don Mills and McNicoll,Mechanical,14,28,W/B,8376
04-Nov-19,989,9:35:00 AM,Monday,Keel Station,Utilized Off Route,0,0,S/B,1273
04-Nov-19,66,9:35:00 AM,Monday,OLD MILL STN,Utilized Off Route,1,1,S/B,8068
04-Nov-19,600,9:35:00 AM,Monday,606 CONSTRUCTION RAD / Victoria Park Station,Utilized Off Route,0,0,B/W,8557
04-Nov-19,996,9:41:00 AM,Monday,Humber College,Utilized Off Route,1,1,bw,3308
04-Nov-19,600,9:41:00 AM,Monday,warden stn,Utilized Off Route,1,1,S/B,3125
04-Nov-19,142,9:41:00 AM,Monday,oriole pk and yonge,Utilized Off Route,1,1,S/B,8342
04-Nov-19,35,9:42:00 AM,Monday,Jane STN,Utilized Off Route,7,14,N/B,3268
04-Nov-19,929,9:42:00 AM,Monday,Dufferin / Bloor,Utilized Off Route,10,20,N/B,9043
04-Nov-19,41,9:42:00 AM,Monday,Keele Station,Utilized Off Route,14,28,N/B,9025
04-Nov-19,141,9:44:00 AM,Monday,Bay and College,Utilized Off Route,1,1,bw,1022
04-Nov-19,79,9:44:00 AM,Monday,Runnymede STN,Utilized Off Route,5,10,N/B,1034
04-Nov-19,75,9:45:00 AM,Monday,Jarvis and Queens Quay,Utilized Off Route,6,11,N/B,1222
04-Nov-19,96,9:45:00 AM,Monday,Wilson Station,Utilized Off Route,1,1,bw,3333
04-Nov-19,34,9:45:00 AM,Monday,EGLINTON/ROSEMOUNT,Diversion,12,24,W/B,
04-Nov-19,47,9:45:00 AM,Monday,Yorkdale STN,Utilized Off Route,1,1,S/B,1102
04-Nov-19,169,9:47:00 AM,Monday,donmills and van horne,Mechanical,30,60,S/B,8147
04-Nov-19,704,9:48:00 AM,Monday,Lawrence West Station,Utilized Off Route,1,1,W/B,3166
04-Nov-19,32,9:50:00 AM,Monday,Keele and Eglinton,Mechanical,13,36,W/B,1625
04-Nov-19,11,9:50:00 AM,Monday,DAVISVILLE STATION,Utilized Off Route,1,1,W/B,8191
04-Nov-19,952,9:53:00 AM,Monday,Lawrence West Station,Utilized Off Route,12,24,E/B,1296
04-Nov-19,32,9:54:00 AM,Monday,Eglinton West Station,Utilized Off Route,11,22,W/B,1143
04-Nov-19,704,10:00:00 AM,Monday,Jane,Utilized Off Route,0,0,W/B,3342
04-Nov-19,97,10:04:00 AM,Monday,Lawrence and Bathurst,Utilized Off Route,1,1,W/B,8302
04-Nov-19,600,10:05:00 AM,Monday,Eglinton Station,Utilized Off Route,1,1,bw,1203
04-Nov-19,32,10:10:00 AM,Monday,Eglinton Station,Utilized Off Route,1,1,bw,1093
04-Nov-19,85,10:10:00 AM,Monday,Malvern gate,Mechanical,7,15,E/B,3459
04-Nov-19,60,10:18:00 AM,Monday,HWY 27 and Steeles,Utilized Off Route,1,1,W/B,3334
04-Nov-19,39,10:55:00 AM,Monday,Finch & Longmore,Mechanical,16,32,W/B,1579
04-Nov-19,165,11:02:00 AM,Monday,York Mills Station,Mechanical,12,24,W/B,3590
04-Nov-19,81,11:25:00 AM,Monday,Pape Station,Investigation,11,22,S/B,8566
04-Nov-19,701,11:25:00 AM,Monday,Oldmill station,Mechanical,1,1,B/W,8300
04-Nov-19,29,11:25:00 AM,Monday,Dufferin Loop,Mechanical,7,14,N/B,9041
04-Nov-19,25,11:28:00 AM,Monday,Pape Station,Investigation,9,18,S/B,8666
04-Nov-19,925,11:28:00 AM,Monday,Pape Station,Investigation,10,20,S/B,8909
04-Nov-19,129,11:32:00 AM,Monday,Scarborough Town Center,Mechanical,7,21,N/B,1331
04-Nov-19,52,11:50:00 AM,Monday,lAwrence Ave West at Aleen Rd S/B ramp,Diversion,12,26,E/B,
04-Nov-19,131,11:56:00 AM,Monday,Morningview tail and Old Finch,Emergency Services,13,27,W/B,1658
04-Nov-19,52,12:18:00 PM,Monday,Lawrence Ave West at Keele St,Mechanical,14,28,W/B,8363
04-Nov-19,7,12:48:00 PM,Monday,Steeles and Bathrust,Mechanical,8,16,N/B,8131
04-Nov-19,123,1:00:00 PM,Monday,Shorcliff and Lockport,Investigation,18,36,E/B,8050
04-Nov-19,60,1:00:00 PM,Monday,Entire Route,General Delay,15,30,B/W,
04-Nov-19,11,1:15:00 PM,Monday,Bayview and Sheppard,Investigation,13,26,N/B,8303
04-Nov-19,54,1:23:00 PM,Monday,rouge hill drive,Mechanical,12,24,S/B,8628
04-Nov-19,168,1:34:00 PM,Monday,Dundas West Station,Investigation,13,25,E/B,1305
04-Nov-19,40,1:40:00 PM,Monday,Dundas/Keele,Investigation,20,40,W/B,8447
04-Nov-19,41,1:46:00 PM,Monday,SB on Keele at Ingram,Emergency Services,12,24,S/B,9023
04-Nov-19,75,1:54:00 PM,Monday,Bloor and Sherbourne,Mechanical,8,15,N/B,1221
04-Nov-19,25,2:00:00 PM,Monday,Don Mills stn,Investigation,5,10,,8643
04-Nov-19,925,2:00:00 PM,Monday,Eglintion and Don mills,General Delay,10,20,,
04-Nov-19,129,2:13:00 PM,Monday,Steeles Loop /McCowan,Mechanical,7,14,S/B,3436
04-Nov-19,35,2:30:00 PM,Monday,Jane at Sheppard,General Delay,20,30,B/W,
04-Nov-19,935,2:30:00 PM,Monday,Jane at Sheppard,General Delay,20,30,B/W,
04-Nov-19,144,2:39:00 PM,Monday,EglintonYard,Mechanical,0,0,OB,8629
04-Nov-19,36,2:40:00 PM,Monday,Signet,Diversion,73,83,W/B,9116
04-Nov-19,108,2:40:00 PM,Monday,Pioneer Village Stn,Mechanical,24,42,S/B,3261
